Unnamed: 0,family,level,defined_year,median,count,count_by_year,range1_count,range2_count,range3_count
354,Actiniidae,3,1977.0,50.597385,20368,186,15,19904,449
355,Actiniidae,3,1978.0,51.23674,20368,177,15,19904,449
356,Actiniidae,3,1979.0,51.39972,20368,160,15,19904,449
357,Actiniidae,3,1980.0,51.70309789679032,20368,80,15,19904,449
358,Actiniidae,3,1981.0,51.70011,20368,59,15,19904,449
359,Actiniidae,3,1982.0,54.4916,20368,215,15,19904,449
360,Actiniidae,3,1983.0,51.20695,20368,359,15,19904,449
361,Actiniidae,3,1984.0,54.571175,20368,184,15,19904,449
362,Actiniidae,3,1985.0,54.47872,20368,332,15,19904,449
363,Actiniidae,3,1986.0,52.70421,20368,316,15,19904,449
364,Actiniidae,3,1987.0,55.63145,20368,426,15,19904,449
365,Actiniidae,3,1988.0,55.1554,20368,186,15,19904,449
366,Actiniidae,3,1989.0,56.46839,20368,204,15,19904,449
367,Actiniidae,3,1990.0,56.01047,20368,175,15,19904,449
368,Actiniidae,3,1991.0,55.0627,20368,169,15,19904,449
369,Actiniidae,3,1992.0,55.526375,20368,392,15,19904,449
370,Actiniidae,3,1993.0,53.482989,20368,599,15,19904,449
371,Actiniidae,3,1994.0,51.49,20368,618,15,19904,449
372,Actiniidae,3,1995.0,52.449015,20368,428,15,19904,449
373,Actiniidae,3,1996.0,53.13202,20368,554,15,19904,449
374,Actiniidae,3,1997.0,52.927152,20368,511,15,19904,449
375,Actiniidae,3,1998.0,52.76294916313088,20368,502,15,19904,449
376,Actiniidae,3,1999.0,52.833922,20368,528,15,19904,449
377,Actiniidae,3,2000.0,52.73308,20368,213,15,19904,449
378,Actiniidae,3,2001.0,51.651614,20368,310,15,19904,449
379,Actiniidae,3,2002.0,54.1042,20368,498,15,19904,449
380,Actiniidae,3,2003.0,53.43504,20368,567,15,19904,449
381,Actiniidae,3,2004.0,51.969565,20368,326,15,19904,449
382,Actiniidae,3,2005.0,52.81343542683979,20368,718,15,19904,449
383,Actiniidae,3,2006.0,53.41711,20368,455,15,19904,449
384,Actiniidae,3,2007.0,52.383725,20368,742,15,19904,449
385,Actiniidae,3,2008.0,52.90331722626455,20368,541,15,19904,449
386,Actiniidae,3,2009.0,52.90968694259193,20368,743,15,19904,449
387,Actiniidae,3,2010.0,52.43583,20368,1015,15,19904,449
388,Actiniidae,3,2011.0,52.94665,20368,827,15,19904,449
389,Actiniidae,3,2012.0,52.92066,20368,838,15,19904,449
390,Actiniidae,3,2013.0,52.848325,20368,852,15,19904,449
391,Actiniidae,3,2014.0,51.736205,20368,1058,15,19904,449
392,Actiniidae,3,2015.0,52.95068,20368,656,15,19904,449
393,Actiniidae,3,2016.0,52.94414,20368,574,15,19904,449
394,Actiniidae,3,2017.0,52.93665,20368,637,15,19904,449
395,Actiniidae,3,2018.0,52.94726,20368,560,15,19904,449
396,Actiniidae,3,2019.0,52.94322,20368,616,15,19904,449
397,Actiniidae,3,2020.0,51.1055,20368,27,15,19904,449
428,Actinocyclidae,3,1987.0,5.5333,903,1,1,790,112
429,Actinocyclidae,3,1989.0,56.8387,903,3,1,790,112
430,Actinocyclidae,3,1992.0,50.25,903,1,1,790,112
431,Actinocyclidae,3,1993.0,50.25,903,10,1,790,112
432,Actinocyclidae,3,1994.0,50.25,903,8,1,790,112
433,Actinocyclidae,3,1995.0,50.25,903,9,1,790,112
434,Actinocyclidae,3,1996.0,50.25,903,9,1,790,112
435,Actinocyclidae,3,1997.0,50.25,903,15,1,790,112
436,Actinocyclidae,3,1998.0,50.25,903,3,1,790,112
437,Actinocyclidae,3,1999.0,55.25,903,20,1,790,112
438,Actinocyclidae,3,2000.0,57.333333,903,48,1,790,112
439,Actinocyclidae,3,2001.0,55.25,903,29,1,790,112
440,Actinocyclidae,3,2002.0,50.25,903,5,1,790,112
441,Actinocyclidae,3,2003.0,50.25,903,11,1,790,112
442,Actinocyclidae,3,2004.0,50.25,903,8,1,790,112
443,Actinocyclidae,3,2005.0,50.25,903,3,1,790,112
444,Actinocyclidae,3,2006.0,55.555,903,10,1,790,112
445,Actinocyclidae,3,2007.0,57.958333,903,16,1,790,112
446,Actinocyclidae,3,2009.0,55.25,903,44,1,790,112
447,Actinocyclidae,3,2010.0,57.333333,903,49,1,790,112
448,Actinocyclidae,3,2011.0,56.370817,903,45,1,790,112
449,Actinocyclidae,3,2012.0,55.000167,903,99,1,790,112
450,Actinocyclidae,3,2013.0,55.25,903,116,1,790,112
451,Actinocyclidae,3,2014.0,57.3333,903,138,1,790,112
452,Actinocyclidae,3,2015.0,55.249883,903,83,1,790,112
453,Actinocyclidae,3,2016.0,55.25,903,120,1,790,112
497,Aequoreidae,3,1970.0,33.933333333,819,5,5,813,1
498,Aequoreidae,3,1971.0,34.1,819,5,5,813,1
499,Aequoreidae,3,1973.0,34.1,819,25,5,813,1
500,Aequoreidae,3,1977.0,55.89965,819,1,5,813,1
501,Aequoreidae,3,1988.0,50.31972,819,1,5,813,1
502,Aequoreidae,3,1995.0,34.416666667,819,4,5,813,1
503,Aequoreidae,3,1998.0,34.55,819,5,5,813,1
504,Aequoreidae,3,2002.0,50.8329,819,1,5,813,1
505,Aequoreidae,3,2006.0,51.71357,819,1,5,813,1
506,Aequoreidae,3,2009.0,53.625,819,3,5,813,1
507,Aequoreidae,3,2010.0,54.28831,819,5,5,813,1
508,Aequoreidae,3,2011.0,51.458,819,50,5,813,1
509,Aequoreidae,3,2012.0,52.38,819,23,5,813,1
510,Aequoreidae,3,2013.0,53.694,819,113,5,813,1
511,Aequoreidae,3,2014.0,51.6645,819,77,5,813,1
512,Aequoreidae,3,2015.0,54.496750000000006,819,88,5,813,1
513,Aequoreidae,3,2016.0,52.95108,819,109,5,813,1
514,Aequoreidae,3,2017.0,51.2945,819,57,5,813,1
515,Aequoreidae,3,2018.0,52.96772,819,67,5,813,1
516,Aequoreidae,3,2019.0,51.52715,819,91,5,813,1
517,Aequoreidae,3,2020.0,51.66725,819,88,5,813,1
844,Alcyoniidae,3,1970.0,57.35218,22125,9,1,21687,437
845,Alcyoniidae,3,1972.0,51.7328,22125,56,1,21687,437
846,Alcyoniidae,3,1974.0,60.07433,22125,2,1,21687,437
847,Alcyoniidae,3,1975.0,54.372615,22125,38,1,21687,437
848,Alcyoniidae,3,1976.0,54.399280000000005,22125,30,1,21687,437
849,Alcyoniidae,3,1977.0,51.18064,22125,273,1,21687,437
850,Alcyoniidae,3,1978.0,51.68284,22125,145,1,21687,437
851,Alcyoniidae,3,1979.0,51.856846,22125,139,1,21687,437
852,Alcyoniidae,3,1980.0,50.32381,22125,104,1,21687,437
853,Alcyoniidae,3,1981.0,50.238284,22125,87,1,21687,437
854,Alcyoniidae,3,1982.0,54.40178,22125,149,1,21687,437
855,Alcyoniidae,3,1983.0,52.79321,22125,260,1,21687,437
856,Alcyoniidae,3,1984.0,54.69958,22125,145,1,21687,437
857,Alcyoniidae,3,1985.0,55.21932,22125,131,1,21687,437
858,Alcyoniidae,3,1986.0,52.592485,22125,148,1,21687,437
859,Alcyoniidae,3,1987.0,56.67227,22125,366,1,21687,437
860,Alcyoniidae,3,1988.0,57.26015,22125,153,1,21687,437
861,Alcyoniidae,3,1989.0,56.45743,22125,187,1,21687,437
862,Alcyoniidae,3,1990.0,57.601585,22125,102,1,21687,437
863,Alcyoniidae,3,1991.0,58.04813,22125,59,1,21687,437
864,Alcyoniidae,3,1992.0,55.78732,22125,179,1,21687,437
865,Alcyoniidae,3,1993.0,53.315455,22125,276,1,21687,437
866,Alcyoniidae,3,1994.0,52.069395,22125,464,1,21687,437
867,Alcyoniidae,3,1995.0,53.61842,22125,405,1,21687,437
868,Alcyoniidae,3,1996.0,52.90689,22125,406,1,21687,437
869,Alcyoniidae,3,1997.0,53.23001,22125,334,1,21687,437
870,Alcyoniidae,3,1998.0,53.99502,22125,805,1,21687,437
871,Alcyoniidae,3,1999.0,53.59942,22125,749,1,21687,437
872,Alcyoniidae,3,2000.0,53.95803,22125,318,1,21687,437
873,Alcyoniidae,3,2001.0,53.341727414138674,22125,249,1,21687,437
874,Alcyoniidae,3,2002.0,54.135145,22125,386,1,21687,437
875,Alcyoniidae,3,2003.0,52.770555,22125,610,1,21687,437
876,Alcyoniidae,3,2004.0,51.96781,22125,455,1,21687,437
877,Alcyoniidae,3,2005.0,51.70085,22125,1124,1,21687,437
878,Alcyoniidae,3,2006.0,51.69712,22125,639,1,21687,437
879,Alcyoniidae,3,2007.0,51.188,22125,844,1,21687,437
880,Alcyoniidae,3,2008.0,51.07848,22125,762,1,21687,437
881,Alcyoniidae,3,2009.0,51.59695,22125,1062,1,21687,437
882,Alcyoniidae,3,2010.0,51.77555,22125,1346,1,21687,437
883,Alcyoniidae,3,2011.0,52.91386,22125,861,1,21687,437
884,Alcyoniidae,3,2012.0,52.92985,22125,917,1,21687,437
885,Alcyoniidae,3,2013.0,51.739015,22125,1484,1,21687,437
886,Alcyoniidae,3,2014.0,51.185595,22125,1504,1,21687,437
887,Alcyoniidae,3,2015.0,51.659665,22125,776,1,21687,437
888,Alcyoniidae,3,2016.0,51.09585,22125,607,1,21687,437
889,Alcyoniidae,3,2017.0,50.67665,22125,767,1,21687,437
890,Alcyoniidae,3,2018.0,51.54707,22125,631,1,21687,437
891,Alcyoniidae,3,2019.0,50.83975,22125,558,1,21687,437
892,Alcyoniidae,3,2020.0,51.60575,22125,24,1,21687,437
893,Alpheidae,3,1970.0,33.933333333,1983,8,2,1981,0
894,Alpheidae,3,1971.0,34.1,1983,8,2,1981,0
895,Alpheidae,3,1973.0,34.1,1983,41,2,1981,0
896,Alpheidae,3,1975.0,50.11364,1983,1,2,1981,0
897,Alpheidae,3,1979.0,47.134722233333335,1983,2,2,1981,0
898,Alpheidae,3,1981.0,48.8027778,1983,1,2,1981,0
899,Alpheidae,3,1982.0,44.16,1983,1,2,1981,0
900,Alpheidae,3,1983.0,50.74678,1983,2,2,1981,0
901,Alpheidae,3,1985.0,40.08,1983,49,2,1981,0
902,Alpheidae,3,1987.0,38.0,1983,157,2,1981,0
903,Alpheidae,3,1988.0,39.5935,1983,146,2,1981,0
904,Alpheidae,3,1989.0,40.08,1983,16,2,1981,0
905,Alpheidae,3,1990.0,40.17,1983,36,2,1981,0
906,Alpheidae,3,1991.0,36.92,1983,4,2,1981,0
907,Alpheidae,3,1992.0,54.7303,1983,3,2,1981,0
908,Alpheidae,3,1993.0,36.84,1983,30,2,1981,0
909,Alpheidae,3,1994.0,38.870000000000005,1983,28,2,1981,0
910,Alpheidae,3,1995.0,39.15,1983,68,2,1981,0
911,Alpheidae,3,1996.0,38.495000000000005,1983,20,2,1981,0
912,Alpheidae,3,1997.0,39.95472222,1983,35,2,1981,0
913,Alpheidae,3,1998.0,43.001,1983,73,2,1981,0
914,Alpheidae,3,1999.0,42.15,1983,51,2,1981,0
915,Alpheidae,3,2000.0,41.045,1983,70,2,1981,0
916,Alpheidae,3,2001.0,40.975,1983,56,2,1981,0
917,Alpheidae,3,2002.0,40.776667,1983,136,2,1981,0
918,Alpheidae,3,2003.0,41.21,1983,41,2,1981,0
919,Alpheidae,3,2004.0,47.79177,1983,71,2,1981,0
920,Alpheidae,3,2005.0,47.79177,1983,114,2,1981,0
921,Alpheidae,3,2006.0,47.33133,1983,113,2,1981,0
922,Alpheidae,3,2007.0,50.29341,1983,107,2,1981,0
923,Alpheidae,3,2008.0,42.18,1983,63,2,1981,0
924,Alpheidae,3,2009.0,40.265,1983,66,2,1981,0
925,Alpheidae,3,2010.0,47.79177,1983,31,2,1981,0
926,Alpheidae,3,2011.0,50.33745,1983,41,2,1981,0
927,Alpheidae,3,2012.0,50.48676,1983,94,2,1981,0
928,Alpheidae,3,2013.0,50.18317,1983,59,2,1981,0
929,Alpheidae,3,2014.0,50.894,1983,35,2,1981,0
930,Alpheidae,3,2015.0,50.63423,1983,24,2,1981,0
931,Alpheidae,3,2016.0,51.3255,1983,17,2,1981,0
932,Alpheidae,3,2017.0,46.00051,1983,20,2,1981,0
933,Alpheidae,3,2018.0,51.1,1983,13,2,1981,0
934,Alpheidae,3,2019.0,53.2687,1983,23,2,1981,0
935,Alpheidae,3,2020.0,52.284673,1983,9,2,1981,0
1039,Ammotheidae,3,1973.0,51.937460009842425,4009,2,0,4007,2
1040,Ammotheidae,3,1974.0,50.84798,4009,2,0,4007,2
1041,Ammotheidae,3,1975.0,51.697782520166086,4009,14,0,4007,2
1042,Ammotheidae,3,1977.0,48.8027778,4009,1,0,4007,2
1043,Ammotheidae,3,1980.0,48.8027778,4009,2,0,4007,2
1044,Ammotheidae,3,1981.0,48.8027778,4009,4,0,4007,2
1045,Ammotheidae,3,1982.0,51.70316,4009,15,0,4007,2
1046,Ammotheidae,3,1983.0,49.92392,4009,7,0,4007,2
1047,Ammotheidae,3,1984.0,52.496105,4009,2,0,4007,2
1048,Ammotheidae,3,1985.0,54.04148,4009,15,0,4007,2
1049,Ammotheidae,3,1986.0,54.36114,4009,11,0,4007,2
1050,Ammotheidae,3,1987.0,51.74598728517839,4009,2,0,4007,2
1051,Ammotheidae,3,1988.0,52.85181,4009,2,0,4007,2
1052,Ammotheidae,3,1989.0,52.445,4009,8,0,4007,2
1053,Ammotheidae,3,1990.0,51.35643,4009,12,0,4007,2
1054,Ammotheidae,3,1991.0,52.90719,4009,51,0,4007,2
1055,Ammotheidae,3,1992.0,51.73167,4009,15,0,4007,2
1056,Ammotheidae,3,1993.0,51.41205,4009,39,0,4007,2
1057,Ammotheidae,3,1994.0,54.08021,4009,33,0,4007,2
1058,Ammotheidae,3,1995.0,53.97218,4009,60,0,4007,2
1059,Ammotheidae,3,1996.0,51.700188807654925,4009,34,0,4007,2
1060,Ammotheidae,3,1997.0,54.07984,4009,123,0,4007,2
1061,Ammotheidae,3,1998.0,54.04777,4009,124,0,4007,2
1062,Ammotheidae,3,1999.0,54.014147,4009,240,0,4007,2
1063,Ammotheidae,3,2000.0,53.5975,4009,145,0,4007,2
1064,Ammotheidae,3,2001.0,51.695848788029,4009,110,0,4007,2
1065,Ammotheidae,3,2002.0,50.75059,4009,91,0,4007,2
1066,Ammotheidae,3,2003.0,51.387298583984375,4009,144,0,4007,2
1067,Ammotheidae,3,2004.0,52.80961,4009,185,0,4007,2
1068,Ammotheidae,3,2005.0,51.94795,4009,350,0,4007,2
1069,Ammotheidae,3,2006.0,50.74522,4009,169,0,4007,2
1070,Ammotheidae,3,2007.0,51.44996,4009,206,0,4007,2
1071,Ammotheidae,3,2008.0,53.25436,4009,174,0,4007,2
1072,Ammotheidae,3,2009.0,53.1641,4009,177,0,4007,2
1073,Ammotheidae,3,2010.0,52.94792556670835,4009,114,0,4007,2
1074,Ammotheidae,3,2011.0,53.019,4009,191,0,4007,2
1075,Ammotheidae,3,2012.0,52.07173,4009,439,0,4007,2
1076,Ammotheidae,3,2013.0,52.58516,4009,168,0,4007,2
1077,Ammotheidae,3,2014.0,52.96639,4009,349,0,4007,2
1078,Ammotheidae,3,2015.0,52.79594,4009,95,0,4007,2
1079,Ammotheidae,3,2016.0,53.87538428,4009,25,0,4007,2
1080,Ammotheidae,3,2017.0,53.8768,4009,25,0,4007,2
1081,Ammotheidae,3,2018.0,48.185500000000005,4009,4,0,4007,2
1082,Ammotheidae,3,2019.0,52.17625,4009,14,0,4007,2
1083,Ammotheidae,3,2020.0,52.272856,4009,16,0,4007,2
2196,Argentinidae,3,1970.0,56.33335,66952,2,0,49852,17100
2197,Argentinidae,3,1971.0,57.85,66952,27,0,49852,17100
2198,Argentinidae,3,1972.0,58.625,66952,48,0,49852,17100
2199,Argentinidae,3,1973.0,57.95,66952,31,0,49852,17100
2200,Argentinidae,3,1974.0,59.2833,66952,35,0,49852,17100
2201,Argentinidae,3,1975.0,59.25,66952,90,0,49852,17100
2202,Argentinidae,3,1976.0,60.45,66952,47,0,49852,17100
2203,Argentinidae,3,1977.0,60.1167,66952,147,0,49852,17100
2204,Argentinidae,3,1978.0,60.3333,66952,126,0,49852,17100
2205,Argentinidae,3,1979.0,60.6167,66952,145,0,49852,17100
2206,Argentinidae,3,1980.0,59.8667,66952,123,0,49852,17100
2207,Argentinidae,3,1981.0,59.7167,66952,74,0,49852,17100
2208,Argentinidae,3,1982.0,61.0667,66952,69,0,49852,17100
2209,Argentinidae,3,1983.0,59.4,66952,100,0,49852,17100
2210,Argentinidae,3,1984.0,58.8833,66952,234,0,49852,17100
2211,Argentinidae,3,1985.0,58.0667,66952,406,0,49852,17100
2212,Argentinidae,3,1986.0,59.4,66952,479,0,49852,17100
2213,Argentinidae,3,1987.0,60.0,66952,444,0,49852,17100
2214,Argentinidae,3,1988.0,59.3333,66952,420,0,49852,17100
2215,Argentinidae,3,1989.0,59.7833,66952,590,0,49852,17100
2216,Argentinidae,3,1990.0,59.4333,66952,883,0,49852,17100
2217,Argentinidae,3,1991.0,59.41625,66952,2018,0,49852,17100
2218,Argentinidae,3,1992.0,59.6333,66952,2475,0,49852,17100
2219,Argentinidae,3,1993.0,59.4,66952,2364,0,49852,17100
2220,Argentinidae,3,1994.0,59.7333,66952,2213,0,49852,17100
2221,Argentinidae,3,1995.0,59.75,66952,2471,0,49852,17100
2222,Argentinidae,3,1996.0,59.6667,66952,2305,0,49852,17100
2223,Argentinidae,3,1997.0,57.735,66952,2148,0,49852,17100
2224,Argentinidae,3,1998.0,58.0167,66952,2013,0,49852,17100
2225,Argentinidae,3,1999.0,58.0833,66952,2670,0,49852,17100
2226,Argentinidae,3,2000.0,59.2167,66952,2537,0,49852,17100
2227,Argentinidae,3,2001.0,57.8667,66952,3547,0,49852,17100
2228,Argentinidae,3,2002.0,57.6833,66952,3595,0,49852,17100
2229,Argentinidae,3,2003.0,56.9333,66952,3786,0,49852,17100
2230,Argentinidae,3,2004.0,56.042,66952,3493,0,49852,17100
2231,Argentinidae,3,2005.0,56.0077,66952,3744,0,49852,17100
2232,Argentinidae,3,2006.0,56.7958,66952,3736,0,49852,17100
2233,Argentinidae,3,2007.0,56.3255,66952,4305,0,49852,17100
2234,Argentinidae,3,2008.0,55.978,66952,4737,0,49852,17100
2235,Argentinidae,3,2009.0,57.3225,66952,3079,0,49852,17100
2236,Argentinidae,3,2010.0,58.4056,66952,2719,0,49852,17100
2237,Argentinidae,3,2011.0,58.837,66952,2477,0,49852,17100
2460,Asteriidae,3,1970.0,57.83299,40727,7,1,39931,795
2461,Asteriidae,3,1971.0,53.874880000000005,40727,6,1,39931,795
2462,Asteriidae,3,1972.0,54.33431,40727,6,1,39931,795
2463,Asteriidae,3,1973.0,51.738,40727,147,1,39931,795
2464,Asteriidae,3,1974.0,55.27575,40727,18,1,39931,795
2465,Asteriidae,3,1975.0,54.40678,40727,108,1,39931,795
2466,Asteriidae,3,1976.0,54.41178,40727,63,1,39931,795
2467,Asteriidae,3,1977.0,51.73188,40727,372,1,39931,795
2468,Asteriidae,3,1978.0,54.000973,40727,319,1,39931,795
2469,Asteriidae,3,1979.0,51.949598,40727,269,1,39931,795
2470,Asteriidae,3,1980.0,54.41011,40727,225,1,39931,795
2471,Asteriidae,3,1981.0,51.354506551043,40727,149,1,39931,795
2472,Asteriidae,3,1982.0,55.246075000000005,40727,290,1,39931,795
2473,Asteriidae,3,1983.0,54.38145,40727,471,1,39931,795
2474,Asteriidae,3,1984.0,55.19291,40727,348,1,39931,795
2475,Asteriidae,3,1985.0,54.95654,40727,456,1,39931,795
2476,Asteriidae,3,1986.0,54.7483,40727,453,1,39931,795
2477,Asteriidae,3,1987.0,56.17883,40727,743,1,39931,795
2478,Asteriidae,3,1988.0,57.160160000000005,40727,538,1,39931,795
2479,Asteriidae,3,1989.0,56.25106,40727,623,1,39931,795
2480,Asteriidae,3,1990.0,56.78159,40727,448,1,39931,795
2481,Asteriidae,3,1991.0,57.91085,40727,307,1,39931,795
2482,Asteriidae,3,1992.0,54.88335,40727,496,1,39931,795
2483,Asteriidae,3,1993.0,54.12118,40727,770,1,39931,795
2484,Asteriidae,3,1994.0,54.07752,40727,797,1,39931,795
2485,Asteriidae,3,1995.0,53.97204,40727,933,1,39931,795
2486,Asteriidae,3,1996.0,54.20152,40727,927,1,39931,795
2487,Asteriidae,3,1997.0,54.23168,40727,704,1,39931,795
2488,Asteriidae,3,1998.0,52.92376,40727,1157,1,39931,795
2489,Asteriidae,3,1999.0,53.369185,40727,1104,1,39931,795
2490,Asteriidae,3,2000.0,54.18,40727,371,1,39931,795
2491,Asteriidae,3,2001.0,53.659425,40727,558,1,39931,795
2492,Asteriidae,3,2002.0,51.649810791015625,40727,766,1,39931,795
2493,Asteriidae,3,2003.0,52.44667,40727,1474,1,39931,795
2494,Asteriidae,3,2004.0,52.43333333,40727,999,1,39931,795
2495,Asteriidae,3,2005.0,52.16666667,40727,1577,1,39931,795
2496,Asteriidae,3,2006.0,53.3988,40727,1244,1,39931,795
2497,Asteriidae,3,2007.0,52.81064,40727,1410,1,39931,795
2498,Asteriidae,3,2008.0,52.16666667,40727,1123,1,39931,795
2499,Asteriidae,3,2009.0,52.23333333,40727,1573,1,39931,795
2500,Asteriidae,3,2010.0,52.66666667,40727,2543,1,39931,795
2501,Asteriidae,3,2011.0,52.69067,40727,2123,1,39931,795
2502,Asteriidae,3,2012.0,52.9009,40727,1823,1,39931,795
2503,Asteriidae,3,2013.0,52.83333333,40727,1765,1,39931,795
2504,Asteriidae,3,2014.0,51.85162,40727,1947,1,39931,795
2505,Asteriidae,3,2015.0,52.83333333,40727,1502,1,39931,795
2506,Asteriidae,3,2016.0,52.06666667,40727,1266,1,39931,795
2507,Asteriidae,3,2017.0,52.216666665000005,40727,1312,1,39931,795
2508,Asteriidae,3,2018.0,52.95068,40727,977,1,39931,795
2509,Asteriidae,3,2019.0,51.8435,40727,1037,1,39931,795
2510,Asteriidae,3,2020.0,51.478,40727,83,1,39931,795
2511,Asterinidae,3,1971.0,54.37124,1052,2,0,1047,5
2512,Asterinidae,3,1972.0,54.35862,1052,1,0,1047,5
2513,Asterinidae,3,1973.0,51.93726072582109,1052,3,0,1047,5
2514,Asterinidae,3,1975.0,50.31282,1052,7,0,1047,5
2515,Asterinidae,3,1978.0,50.66038,1052,6,0,1047,5
2516,Asterinidae,3,1979.0,51.93574,1052,3,0,1047,5
2517,Asterinidae,3,1980.0,57.15569,1052,3,0,1047,5
2518,Asterinidae,3,1981.0,50.330639,1052,2,0,1047,5
2519,Asterinidae,3,1982.0,52.93056,1052,2,0,1047,5
2520,Asterinidae,3,1983.0,49.94777,1052,22,0,1047,5
2521,Asterinidae,3,1984.0,54.4034,1052,15,0,1047,5
2522,Asterinidae,3,1985.0,54.67723,1052,14,0,1047,5
2523,Asterinidae,3,1986.0,54.35533,1052,48,0,1047,5
2524,Asterinidae,3,1987.0,60.34628,1052,3,0,1047,5
2525,Asterinidae,3,1988.0,57.2602,1052,1,0,1047,5
2526,Asterinidae,3,1989.0,50.30561,1052,3,0,1047,5
2527,Asterinidae,3,1991.0,57.33134,1052,3,0,1047,5
2528,Asterinidae,3,1992.0,50.19894,1052,27,0,1047,5
2529,Asterinidae,3,1993.0,50.40131,1052,35,0,1047,5
2530,Asterinidae,3,1994.0,50.76496494845546,1052,33,0,1047,5
2531,Asterinidae,3,1995.0,51.87892,1052,11,0,1047,5
2532,Asterinidae,3,1996.0,52.30512,1052,33,0,1047,5
2533,Asterinidae,3,1997.0,52.80948,1052,14,0,1047,5
2534,Asterinidae,3,1998.0,50.33882,1052,64,0,1047,5
2535,Asterinidae,3,1999.0,53.56824934201822,1052,10,0,1047,5
2536,Asterinidae,3,2000.0,53.01949460687,1052,2,0,1047,5
2537,Asterinidae,3,2001.0,54.39167,1052,5,0,1047,5
2538,Asterinidae,3,2002.0,50.59105,1052,12,0,1047,5
2539,Asterinidae,3,2003.0,50.345595,1052,30,0,1047,5
2540,Asterinidae,3,2004.0,50.3411,1052,38,0,1047,5
2541,Asterinidae,3,2005.0,50.33749,1052,45,0,1047,5
2542,Asterinidae,3,2006.0,50.313295,1052,50,0,1047,5
2543,Asterinidae,3,2007.0,50.29116,1052,81,0,1047,5
2544,Asterinidae,3,2008.0,50.30717,1052,34,0,1047,5
2545,Asterinidae,3,2009.0,50.33833,1052,25,0,1047,5
2546,Asterinidae,3,2010.0,50.29983,1052,55,0,1047,5
