Unnamed: 0,family,level,defined_year,median,count,count_by_year,range1_count,range2_count,range3_count
3232,Belonidae,5,1988.0,42.72938396,969,6,21,931,17
3233,Belonidae,5,1989.0,42.72938396,969,8,21,931,17
3234,Belonidae,5,1990.0,52.6666,969,25,21,931,17
3235,Belonidae,5,1991.0,51.9183,969,15,21,931,17
3236,Belonidae,5,1992.0,53.12698,969,17,21,931,17
3237,Belonidae,5,1993.0,53.80915,969,50,21,931,17
3238,Belonidae,5,1994.0,53.7575,969,22,21,931,17
3239,Belonidae,5,1995.0,53.2308,969,28,21,931,17
3240,Belonidae,5,1996.0,53.7583,969,22,21,931,17
3241,Belonidae,5,1997.0,51.7666,969,14,21,931,17
3242,Belonidae,5,1998.0,51.936040000000006,969,16,21,931,17
3243,Belonidae,5,1999.0,52.55,969,33,21,931,17
3244,Belonidae,5,2000.0,42.72938396,969,5,21,931,17
3245,Belonidae,5,2001.0,53.8167,969,22,21,931,17
3246,Belonidae,5,2002.0,40.776667,969,43,21,931,17
3247,Belonidae,5,2003.0,43.0403,969,52,21,931,17
3248,Belonidae,5,2004.0,51.8897,969,21,21,931,17
3249,Belonidae,5,2005.0,43.0403,969,171,21,931,17
3250,Belonidae,5,2006.0,52.07435,969,22,21,931,17
3251,Belonidae,5,2007.0,43.0403,969,95,21,931,17
3252,Belonidae,5,2008.0,52.7069,969,27,21,931,17
3253,Belonidae,5,2009.0,51.7425,969,10,21,931,17
3254,Belonidae,5,2010.0,53.9173,969,62,21,931,17
3255,Belonidae,5,2011.0,51.8581,969,39,21,931,17
3256,Belonidae,5,2012.0,34.56524,969,6,21,931,17
3257,Belonidae,5,2013.0,9.70031,969,4,21,931,17
3258,Belonidae,5,2014.0,25.0708,969,13,21,931,17
3259,Belonidae,5,2016.0,50.927285332333,969,2,21,931,17
5682,Centrophoridae,5,1973.0,52.583,668,1,0,668,0
5683,Centrophoridae,5,1978.0,49.94,668,3,0,668,0
5684,Centrophoridae,5,1983.0,56.4275,668,4,0,668,0
5685,Centrophoridae,5,1985.0,54.74,668,1,0,668,0
5686,Centrophoridae,5,1990.0,36.325,668,2,0,668,0
5687,Centrophoridae,5,1995.0,37.99164903,668,21,0,668,0
5688,Centrophoridae,5,1997.0,38.20098727,668,13,0,668,0
5689,Centrophoridae,5,1998.0,36.36,668,1,0,668,0
5690,Centrophoridae,5,1999.0,38.50482263,668,30,0,668,0
5691,Centrophoridae,5,2000.0,38.23025099,668,30,0,668,0
5692,Centrophoridae,5,2001.0,37.99356727,668,16,0,668,0
5693,Centrophoridae,5,2002.0,38.23336917,668,31,0,668,0
5694,Centrophoridae,5,2003.0,38.58062772,668,39,0,668,0
5695,Centrophoridae,5,2004.0,39.12965548,668,77,0,668,0
5696,Centrophoridae,5,2005.0,38.49047714,668,58,0,668,0
5697,Centrophoridae,5,2006.0,39.6038,668,5,0,668,0
5698,Centrophoridae,5,2007.0,39.11279261,668,57,0,668,0
5699,Centrophoridae,5,2008.0,38.192242655,668,40,0,668,0
5700,Centrophoridae,5,2009.0,43.9887,668,39,0,668,0
5701,Centrophoridae,5,2010.0,38.22914907,668,65,0,668,0
5702,Centrophoridae,5,2011.0,38.36845338,668,49,0,668,0
5703,Centrophoridae,5,2012.0,38.50878799,668,48,0,668,0
5704,Centrophoridae,5,2013.0,38.378748745,668,38,0,668,0
6397,Chimaeridae,5,1975.0,57.8167,2442,2,0,2322,120
6398,Chimaeridae,5,1976.0,57.8833,2442,15,0,2322,120
6399,Chimaeridae,5,1979.0,58.5333,2442,5,0,2322,120
6400,Chimaeridae,5,1983.0,56.59,2442,1,0,2322,120
6401,Chimaeridae,5,1984.0,58.3,2442,2,0,2322,120
6402,Chimaeridae,5,1985.0,58.4833,2442,9,0,2322,120
6403,Chimaeridae,5,1986.0,58.1333,2442,26,0,2322,120
6404,Chimaeridae,5,1987.0,58.0667,2442,30,0,2322,120
6405,Chimaeridae,5,1988.0,57.7333,2442,1,0,2322,120
6406,Chimaeridae,5,1989.0,58.35,2442,1,0,2322,120
6407,Chimaeridae,5,1991.0,58.0667,2442,23,0,2322,120
6408,Chimaeridae,5,1992.0,61.75,2442,88,0,2322,120
6409,Chimaeridae,5,1993.0,58.0917,2442,4,0,2322,120
6410,Chimaeridae,5,1994.0,58.1,2442,23,0,2322,120
6411,Chimaeridae,5,1995.0,58.0833,2442,63,0,2322,120
6412,Chimaeridae,5,1996.0,57.7667,2442,31,0,2322,120
6413,Chimaeridae,5,1997.0,46.2517,2442,64,0,2322,120
6414,Chimaeridae,5,1998.0,45.2262,2442,21,0,2322,120
6415,Chimaeridae,5,1999.0,46.6422,2442,103,0,2322,120
6416,Chimaeridae,5,2000.0,56.1333,2442,144,0,2322,120
6417,Chimaeridae,5,2001.0,55.1365,2442,171,0,2322,120
6418,Chimaeridae,5,2002.0,47.503,2442,191,0,2322,120
6419,Chimaeridae,5,2003.0,55.179,2442,155,0,2322,120
6420,Chimaeridae,5,2004.0,47.5004,2442,166,0,2322,120
6421,Chimaeridae,5,2005.0,48.1193,2442,133,0,2322,120
6422,Chimaeridae,5,2006.0,48.1254,2442,132,0,2322,120
6423,Chimaeridae,5,2007.0,48.311,2442,183,0,2322,120
6424,Chimaeridae,5,2008.0,46.6003,2442,126,0,2322,120
6425,Chimaeridae,5,2009.0,48.1055,2442,99,0,2322,120
6426,Chimaeridae,5,2010.0,47.5018,2442,89,0,2322,120
6427,Chimaeridae,5,2011.0,57.3528,2442,339,0,2322,120
6428,Chimaeridae,5,2012.0,38.68312967,2442,1,0,2322,120
6429,Chimaeridae,5,2013.0,48.8866,2442,1,0,2322,120
7844,Congridae,5,1970.0,33.933333333,5784,3,59,5708,17
7845,Congridae,5,1971.0,34.1,5784,3,59,5708,17
7846,Congridae,5,1973.0,34.1,5784,12,59,5708,17
7847,Congridae,5,1974.0,59.4333,5784,1,59,5708,17
7848,Congridae,5,1976.0,59.7333,5784,2,59,5708,17
7849,Congridae,5,1977.0,50.5833,5784,13,59,5708,17
7850,Congridae,5,1978.0,50.55675,5784,3,59,5708,17
7851,Congridae,5,1979.0,50.1952905,5784,4,59,5708,17
7852,Congridae,5,1980.0,52.393115,5784,6,59,5708,17
7853,Congridae,5,1981.0,50.0822,5784,6,59,5708,17
7854,Congridae,5,1982.0,53.812035,5784,10,59,5708,17
7855,Congridae,5,1983.0,52.85366,5784,8,59,5708,17
7856,Congridae,5,1984.0,54.2448,5784,10,59,5708,17
7857,Congridae,5,1985.0,56.9167,5784,20,59,5708,17
7858,Congridae,5,1986.0,57.4672,5784,5,59,5708,17
7859,Congridae,5,1987.0,58.8167,5784,3,59,5708,17
7860,Congridae,5,1988.0,51.07348,5784,13,59,5708,17
7861,Congridae,5,1989.0,56.6167,5784,13,59,5708,17
7862,Congridae,5,1990.0,54.73779,5784,7,59,5708,17
7863,Congridae,5,1991.0,53.75,5784,8,59,5708,17
7864,Congridae,5,1992.0,56.025,5784,6,59,5708,17
7865,Congridae,5,1993.0,54.09335,5784,22,59,5708,17
7866,Congridae,5,1994.0,41.48,5784,69,59,5708,17
7867,Congridae,5,1995.0,39.1,5784,68,59,5708,17
7868,Congridae,5,1996.0,39.210581195,5784,118,59,5708,17
7869,Congridae,5,1997.0,43.88,5784,175,59,5708,17
7870,Congridae,5,1998.0,48.0015,5784,147,59,5708,17
7871,Congridae,5,1999.0,45.9084,5784,191,59,5708,17
7872,Congridae,5,2000.0,46.4645,5784,264,59,5708,17
7873,Congridae,5,2001.0,46.1948,5784,331,59,5708,17
7874,Congridae,5,2002.0,46.6196,5784,359,59,5708,17
7875,Congridae,5,2003.0,48.1636,5784,410,59,5708,17
7876,Congridae,5,2004.0,47.5004,5784,443,59,5708,17
7877,Congridae,5,2005.0,47.99505,5784,458,59,5708,17
7878,Congridae,5,2006.0,49.5747,5784,386,59,5708,17
7879,Congridae,5,2007.0,47.483,5784,373,59,5708,17
7880,Congridae,5,2008.0,47.0902,5784,468,59,5708,17
7881,Congridae,5,2009.0,47.0705,5784,369,59,5708,17
7882,Congridae,5,2010.0,47.4102,5784,248,59,5708,17
7883,Congridae,5,2011.0,50.51452,5784,160,59,5708,17
7884,Congridae,5,2012.0,49.15666,5784,121,59,5708,17
7885,Congridae,5,2013.0,49.212095,5784,106,59,5708,17
7886,Congridae,5,2014.0,50.467475,5784,66,59,5708,17
7887,Congridae,5,2015.0,50.659595,5784,64,59,5708,17
7888,Congridae,5,2016.0,50.65753,5784,43,59,5708,17
7889,Congridae,5,2017.0,50.592,5784,37,59,5708,17
7890,Congridae,5,2018.0,50.612335,5784,60,59,5708,17
7891,Congridae,5,2019.0,50.67657,5784,72,59,5708,17
8209,Coryphaenidae,5,1970.0,33.933333333,356,3,1,355,0
8210,Coryphaenidae,5,1971.0,34.1,356,3,1,355,0
8211,Coryphaenidae,5,1973.0,34.1,356,12,1,355,0
8212,Coryphaenidae,5,1981.0,39.8034,356,3,1,355,0
8213,Coryphaenidae,5,1989.0,39.5194,356,1,1,355,0
8214,Coryphaenidae,5,1993.0,39.3264,356,8,1,355,0
8215,Coryphaenidae,5,1996.0,39.615,356,19,1,355,0
8216,Coryphaenidae,5,1998.0,34.55,356,3,1,355,0
8217,Coryphaenidae,5,2001.0,38.0035,356,13,1,355,0
8218,Coryphaenidae,5,2003.0,38.18599167,356,6,1,355,0
8219,Coryphaenidae,5,2004.0,38.673466665,356,16,1,355,0
8220,Coryphaenidae,5,2005.0,32.030075,356,24,1,355,0
8221,Coryphaenidae,5,2006.0,38.00418333,356,5,1,355,0
8222,Coryphaenidae,5,2007.0,38.15385,356,15,1,355,0
8223,Coryphaenidae,5,2008.0,37.431966665,356,40,1,355,0
8224,Coryphaenidae,5,2009.0,37.030208335,356,6,1,355,0
8225,Coryphaenidae,5,2010.0,37.02233333,356,139,1,355,0
8226,Coryphaenidae,5,2011.0,37.75844167,356,18,1,355,0
8227,Coryphaenidae,5,2012.0,37.92065,356,18,1,355,0
8228,Coryphaenidae,5,2013.0,37.1521,356,4,1,355,0
9156,Dasyatidae,5,1970.0,11.8000001907349,749,3,266,483,0
9157,Dasyatidae,5,1978.0,52.17825640091544,749,2,266,483,0
9158,Dasyatidae,5,1987.0,11.75,749,4,266,483,0
9159,Dasyatidae,5,1989.0,19.3847,749,3,266,483,0
9160,Dasyatidae,5,1990.0,19.3855,749,1,266,483,0
9161,Dasyatidae,5,1991.0,59.1,749,1,266,483,0
9162,Dasyatidae,5,1992.0,11.5,749,1,266,483,0
9163,Dasyatidae,5,1993.0,38.525,749,1,266,483,0
9164,Dasyatidae,5,1995.0,11.5,749,4,266,483,0
9165,Dasyatidae,5,1996.0,11.5,749,6,266,483,0
9166,Dasyatidae,5,1997.0,11.1999998092651,749,8,266,483,0
9167,Dasyatidae,5,1998.0,11.22499990463255,749,8,266,483,0
9168,Dasyatidae,5,1999.0,38.60861287,749,5,266,483,0
9169,Dasyatidae,5,2000.0,33.34799491,749,6,266,483,0
9170,Dasyatidae,5,2001.0,39.4713,749,9,266,483,0
9171,Dasyatidae,5,2002.0,38.459032815,749,4,266,483,0
9172,Dasyatidae,5,2003.0,39.7845,749,61,266,483,0
9173,Dasyatidae,5,2004.0,39.1649,749,48,266,483,0
9174,Dasyatidae,5,2005.0,27.2256,749,17,266,483,0
9175,Dasyatidae,5,2006.0,44.618556,749,38,266,483,0
9176,Dasyatidae,5,2007.0,44.618556,749,34,266,483,0
9177,Dasyatidae,5,2008.0,44.828556,749,33,266,483,0
9178,Dasyatidae,5,2009.0,44.492556,749,33,266,483,0
9179,Dasyatidae,5,2010.0,44.576556,749,50,266,483,0
9180,Dasyatidae,5,2011.0,33.8906,749,85,266,483,0
9181,Dasyatidae,5,2012.0,31.219,749,108,266,483,0
9182,Dasyatidae,5,2013.0,27.165750000000003,749,82,266,483,0
9183,Dasyatidae,5,2014.0,21.6482,749,45,266,483,0
9184,Dasyatidae,5,2015.0,44.576556,749,29,266,483,0
9185,Dasyatidae,5,2016.0,43.862556,749,8,266,483,0
9186,Dasyatidae,5,2017.0,44.702556,749,12,266,483,0
9235,Delphinidae,5,1970.0,15.0,2559,10,44,2508,7
9236,Delphinidae,5,1971.0,31.0,2559,18,44,2508,7
9237,Delphinidae,5,1972.0,62.0,2559,1,44,2508,7
9238,Delphinidae,5,1973.0,64.0,2559,2,44,2508,7
9239,Delphinidae,5,1975.0,54.10941624200108,2559,2,44,2508,7
9240,Delphinidae,5,1976.0,54.07497541858677,2559,1,44,2508,7
9241,Delphinidae,5,1978.0,54.83763575895683,2559,1,44,2508,7
9242,Delphinidae,5,1980.0,54.95134677394838,2559,2,44,2508,7
9243,Delphinidae,5,1981.0,54.08803726317368,2559,2,44,2508,7
9244,Delphinidae,5,1982.0,54.075277107586274,2559,1,44,2508,7
9245,Delphinidae,5,1983.0,54.05670362760533,2559,4,44,2508,7
9246,Delphinidae,5,1985.0,54.04360286361562,2559,3,44,2508,7
9247,Delphinidae,5,1986.0,53.79281509255091,2559,1,44,2508,7
9248,Delphinidae,5,1988.0,53.46939061439693,2559,3,44,2508,7
9249,Delphinidae,5,1989.0,49.31305589246553,2559,10,44,2508,7
9250,Delphinidae,5,1990.0,45.255,2559,31,44,2508,7
9251,Delphinidae,5,1991.0,53.359024952753295,2559,9,44,2508,7
9252,Delphinidae,5,1992.0,54.03873034270317,2559,8,44,2508,7
9253,Delphinidae,5,1993.0,45.275,2559,6,44,2508,7
9254,Delphinidae,5,1994.0,45.113,2559,9,44,2508,7
9255,Delphinidae,5,1995.0,45.257,2559,13,44,2508,7
9256,Delphinidae,5,1996.0,50.18789328144726,2559,2,44,2508,7
9257,Delphinidae,5,1997.0,45.2175,2559,10,44,2508,7
9258,Delphinidae,5,1998.0,38.25,2559,281,44,2508,7
9259,Delphinidae,5,1999.0,37.75,2559,204,44,2508,7
9260,Delphinidae,5,2000.0,38.56666667,2559,171,44,2508,7
9261,Delphinidae,5,2001.0,38.406,2559,87,44,2508,7
9262,Delphinidae,5,2002.0,45.179,2559,95,44,2508,7
9263,Delphinidae,5,2003.0,51.75264,2559,104,44,2508,7
9264,Delphinidae,5,2004.0,38.8015,2559,229,44,2508,7
9265,Delphinidae,5,2005.0,38.48833333,2559,187,44,2508,7
9266,Delphinidae,5,2006.0,38.629241665,2559,94,44,2508,7
9267,Delphinidae,5,2007.0,38.449166665,2559,152,44,2508,7
9268,Delphinidae,5,2008.0,38.44103333,2559,91,44,2508,7
9269,Delphinidae,5,2009.0,38.25266667,2559,136,44,2508,7
9270,Delphinidae,5,2010.0,37.79383333,2559,123,44,2508,7
9271,Delphinidae,5,2011.0,38.49345,2559,147,44,2508,7
9272,Delphinidae,5,2012.0,38.52936667,2559,197,44,2508,7
9273,Delphinidae,5,2013.0,38.224541665,2559,110,44,2508,7
9274,Delphinidae,5,2014.0,26.48685,2559,2,44,2508,7
10867,Eledonidae,5,1970.0,42.72938396,4378,5,0,4335,43
10868,Eledonidae,5,1971.0,42.72938396,4378,5,0,4335,43
10869,Eledonidae,5,1972.0,42.72938396,4378,5,0,4335,43
10870,Eledonidae,5,1973.0,42.72938396,4378,5,0,4335,43
10871,Eledonidae,5,1975.0,42.72938396,4378,4,0,4335,43
10872,Eledonidae,5,1976.0,42.72938396,4378,6,0,4335,43
10873,Eledonidae,5,1977.0,42.72938396,4378,5,0,4335,43
10874,Eledonidae,5,1978.0,42.72938396,4378,6,0,4335,43
10875,Eledonidae,5,1979.0,42.72938396,4378,9,0,4335,43
10876,Eledonidae,5,1980.0,42.72938396,4378,6,0,4335,43
10877,Eledonidae,5,1981.0,42.72938396,4378,10,0,4335,43
10878,Eledonidae,5,1982.0,51.72419267398617,4378,15,0,4335,43
10879,Eledonidae,5,1983.0,52.85136,4378,21,0,4335,43
10880,Eledonidae,5,1984.0,42.72938396,4378,11,0,4335,43
10881,Eledonidae,5,1985.0,54.32879,4378,14,0,4335,43
10882,Eledonidae,5,1986.0,42.72938396,4378,10,0,4335,43
10883,Eledonidae,5,1987.0,56.67,4378,19,0,4335,43
10884,Eledonidae,5,1988.0,57.34579,4378,19,0,4335,43
10885,Eledonidae,5,1989.0,56.33734,4378,27,0,4335,43
10886,Eledonidae,5,1990.0,51.74061,4378,17,0,4335,43
10887,Eledonidae,5,1991.0,42.72938396,4378,7,0,4335,43
10888,Eledonidae,5,1992.0,53.98385,4378,45,0,4335,43
10889,Eledonidae,5,1993.0,53.98385,4378,66,0,4335,43
10890,Eledonidae,5,1994.0,42.72938396,4378,94,0,4335,43
10891,Eledonidae,5,1995.0,40.13,4378,108,0,4335,43
10892,Eledonidae,5,1996.0,41.415,4378,116,0,4335,43
10893,Eledonidae,5,1997.0,39.96,4378,82,0,4335,43
10894,Eledonidae,5,1998.0,40.1,4378,114,0,4335,43
10895,Eledonidae,5,1999.0,41.17,4378,105,0,4335,43
10896,Eledonidae,5,2000.0,41.08,4378,91,0,4335,43
10897,Eledonidae,5,2001.0,39.8105,4378,131,0,4335,43
10898,Eledonidae,5,2002.0,40.1032,4378,197,0,4335,43
10899,Eledonidae,5,2003.0,41.06,4378,237,0,4335,43
10900,Eledonidae,5,2004.0,39.412,4378,257,0,4335,43
10901,Eledonidae,5,2005.0,39.428650000000005,4378,244,0,4335,43
10902,Eledonidae,5,2006.0,39.5221,4378,218,0,4335,43
10903,Eledonidae,5,2007.0,39.56,4378,183,0,4335,43
10904,Eledonidae,5,2008.0,39.5825,4378,190,0,4335,43
10905,Eledonidae,5,2009.0,39.85,4378,255,0,4335,43
10906,Eledonidae,5,2010.0,52.02,4378,198,0,4335,43
10907,Eledonidae,5,2011.0,51.9185,4378,143,0,4335,43
10908,Eledonidae,5,2012.0,51.502,4378,131,0,4335,43
10909,Eledonidae,5,2013.0,51.6255,4378,110,0,4335,43
10910,Eledonidae,5,2014.0,51.61027,4378,115,0,4335,43
10911,Eledonidae,5,2015.0,51.48125,4378,86,0,4335,43
10912,Eledonidae,5,2016.0,51.816500000000005,4378,146,0,4335,43
10913,Eledonidae,5,2017.0,51.4915,4378,139,0,4335,43
10914,Eledonidae,5,2018.0,52.0105,4378,136,0,4335,43
10915,Eledonidae,5,2019.0,51.69445,4378,134,0,4335,43
10916,Eledonidae,5,2020.0,51.3625,4378,81,0,4335,43
11539,Etmopteridae,5,1972.0,57.35,2450,2,2,2448,0
11540,Etmopteridae,5,1973.0,58.2167,2450,1,2,2448,0
11541,Etmopteridae,5,1974.0,58.85,2450,2,2,2448,0
11542,Etmopteridae,5,1976.0,58.0833,2450,10,2,2448,0
11543,Etmopteridae,5,1977.0,58.1,2450,2,2,2448,0
11544,Etmopteridae,5,1979.0,58.0167,2450,2,2,2448,0
11545,Etmopteridae,5,1981.0,45.207,2450,3,2,2448,0
11546,Etmopteridae,5,1983.0,54.651,2450,2,2,2448,0
11547,Etmopteridae,5,1984.0,58.125,2450,2,2,2448,0
11548,Etmopteridae,5,1985.0,58.4833,2450,4,2,2448,0
11549,Etmopteridae,5,1986.0,58.0667,2450,1,2,2448,0
11550,Etmopteridae,5,1987.0,58.0833,2450,1,2,2448,0
11551,Etmopteridae,5,1989.0,58.0667,2450,3,2,2448,0
11552,Etmopteridae,5,1992.0,58.7,2450,12,2,2448,0
11553,Etmopteridae,5,1993.0,36.56,2450,21,2,2448,0
11554,Etmopteridae,5,1995.0,37.985,2450,26,2,2448,0
11555,Etmopteridae,5,1996.0,37.99164903,2450,45,2,2448,0
11556,Etmopteridae,5,1997.0,37.94955153,2450,48,2,2448,0
11557,Etmopteridae,5,1998.0,38.36,2450,31,2,2448,0
11558,Etmopteridae,5,1999.0,38.99638503,2450,140,2,2448,0
11559,Etmopteridae,5,2000.0,38.18516209,2450,76,2,2448,0
11560,Etmopteridae,5,2001.0,39.8242,2450,185,2,2448,0
11561,Etmopteridae,5,2002.0,39.775,2450,141,2,2448,0
11562,Etmopteridae,5,2003.0,40.095,2450,154,2,2448,0
11563,Etmopteridae,5,2004.0,43.9533,2450,226,2,2448,0
11564,Etmopteridae,5,2005.0,39.77385,2450,154,2,2448,0
11565,Etmopteridae,5,2006.0,47.3625,2450,128,2,2448,0
11566,Etmopteridae,5,2007.0,43.9733,2450,239,2,2448,0
11567,Etmopteridae,5,2008.0,41.185,2450,152,2,2448,0
11568,Etmopteridae,5,2009.0,46.6055,2450,162,2,2448,0
11569,Etmopteridae,5,2010.0,46.6217,2450,179,2,2448,0
11570,Etmopteridae,5,2011.0,56.2548,2450,205,2,2448,0
11571,Etmopteridae,5,2012.0,38.218438935,2450,50,2,2448,0
11572,Etmopteridae,5,2013.0,38.23572583,2450,40,2,2448,0
11573,Etmopteridae,5,2014.0,17.9271,2450,1,2,2448,0
16363,Laridae,5,1991.0,74.0,85024,14,25,84019,980
16364,Laridae,5,1992.0,51.25,85024,1116,25,84019,980
16365,Laridae,5,1993.0,51.24833,85024,2713,25,84019,980
16366,Laridae,5,1994.0,51.31,85024,2066,25,84019,980
16367,Laridae,5,1995.0,51.33,85024,2215,25,84019,980
16368,Laridae,5,1996.0,51.31833,85024,2385,25,84019,980
16369,Laridae,5,1997.0,51.33858,85024,3565,25,84019,980
16370,Laridae,5,1998.0,51.327110000000005,85024,4146,25,84019,980
16371,Laridae,5,1999.0,51.33483,85024,6746,25,84019,980
16372,Laridae,5,2000.0,51.36339,85024,7688,25,84019,980
16373,Laridae,5,2001.0,51.34104,85024,6947,25,84019,980
16374,Laridae,5,2002.0,51.32346,85024,4215,25,84019,980
16375,Laridae,5,2003.0,51.36067,85024,3572,25,84019,980
16376,Laridae,5,2004.0,51.265455,85024,5198,25,84019,980
16377,Laridae,5,2005.0,51.717636,85024,9625,25,84019,980
16378,Laridae,5,2006.0,51.756509,85024,9426,25,84019,980
16379,Laridae,5,2007.0,51.25374,85024,4348,25,84019,980
16380,Laridae,5,2008.0,51.31899,85024,5473,25,84019,980
16381,Laridae,5,2009.0,37.49585,85024,568,25,84019,980
16382,Laridae,5,2010.0,37.855841665,85024,1226,25,84019,980
16383,Laridae,5,2011.0,38.48126667,85024,767,25,84019,980
16384,Laridae,5,2012.0,38.645141665,85024,590,25,84019,980
16385,Laridae,5,2013.0,38.35566667,85024,403,25,84019,980
16386,Laridae,5,2014.0,54.66015,85024,2,25,84019,980
16387,Laridae,5,2017.0,54.03692,85024,6,25,84019,980
16388,Laridae,5,2019.0,58.53372,85024,4,25,84019,980
19801,Muraenidae,5,1970.0,33.916666667,1259,7,491,768,0
19802,Muraenidae,5,1971.0,34.1,1259,6,491,768,0
19803,Muraenidae,5,1973.0,34.1,1259,24,491,768,0
19804,Muraenidae,5,1979.0,38.565,1259,2,491,768,0
19805,Muraenidae,5,1986.0,38.8783,1259,1,491,768,0
19806,Muraenidae,5,1988.0,11.75,1259,2,491,768,0
19807,Muraenidae,5,1989.0,38.517,1259,3,491,768,0
19808,Muraenidae,5,1990.0,19.6851,1259,3,491,768,0
19809,Muraenidae,5,1991.0,49.75,1259,1,491,768,0
19810,Muraenidae,5,1992.0,11.5,1259,1,491,768,0
19811,Muraenidae,5,1993.0,39.1649,1259,1,491,768,0
19812,Muraenidae,5,1994.0,34.416666667,1259,7,491,768,0
19813,Muraenidae,5,1996.0,39.13116239,1259,23,491,768,0
19814,Muraenidae,5,1997.0,37.95392923,1259,18,491,768,0
19815,Muraenidae,5,1998.0,39.1649,1259,26,491,768,0
19816,Muraenidae,5,1999.0,38.40338234,1259,15,491,768,0
19817,Muraenidae,5,2000.0,39.1649,1259,51,491,768,0
19818,Muraenidae,5,2001.0,38.10830337,1259,12,491,768,0
19819,Muraenidae,5,2002.0,38.668701275,1259,14,491,768,0
19820,Muraenidae,5,2003.0,39.6975,1259,113,491,768,0
19821,Muraenidae,5,2004.0,39.1649,1259,96,491,768,0
19822,Muraenidae,5,2005.0,38.23833673,1259,65,491,768,0
19823,Muraenidae,5,2006.0,39.3343,1259,23,491,768,0
19824,Muraenidae,5,2007.0,37.80316631,1259,39,491,768,0
19825,Muraenidae,5,2008.0,39.7882,1259,104,491,768,0
19826,Muraenidae,5,2009.0,39.795,1259,85,491,768,0
19827,Muraenidae,5,2010.0,27.8655,1259,36,491,768,0
19828,Muraenidae,5,2011.0,20.54195,1259,80,491,768,0
19829,Muraenidae,5,2012.0,20.5047,1259,160,491,768,0
19830,Muraenidae,5,2013.0,24.477,1259,138,491,768,0
19831,Muraenidae,5,2014.0,20.656,1259,103,491,768,0
19970,Myliobatidae,5,1970.0,11.8000001907349,637,1,167,470,0
19971,Myliobatidae,5,1979.0,12.0,637,2,167,470,0
19972,Myliobatidae,5,1989.0,19.3858,637,1,167,470,0
19973,Myliobatidae,5,1994.0,11.22499990463255,637,2,167,470,0
19974,Myliobatidae,5,1998.0,18.0218,637,1,167,470,0
19975,Myliobatidae,5,1999.0,49.7668878333335,637,2,167,470,0
19976,Myliobatidae,5,2000.0,26.95926,637,2,167,470,0
19977,Myliobatidae,5,2001.0,44.5567,637,11,167,470,0
19978,Myliobatidae,5,2002.0,39.6141,637,2,167,470,0
19979,Myliobatidae,5,2003.0,39.7794,637,27,167,470,0
19980,Myliobatidae,5,2004.0,39.1649,637,51,167,470,0
19981,Myliobatidae,5,2005.0,39.29755,637,28,167,470,0
