Unnamed: 0,family,level,defined_year,median,count,count_by_year,range1_count,range2_count,range3_count
9378,Dermochelyidae,4,1978.0,51.10698307158445,1072,2,0,1058,14
9379,Dermochelyidae,4,1979.0,52.873814395084416,1072,7,0,1058,14
9380,Dermochelyidae,4,1981.0,53.175335072019095,1072,3,0,1058,14
9381,Dermochelyidae,4,1982.0,55.40264831128502,1072,2,0,1058,14
9382,Dermochelyidae,4,1983.0,54.25603308085521,1072,13,0,1058,14
9383,Dermochelyidae,4,1984.0,52.054762446447526,1072,8,0,1058,14
9384,Dermochelyidae,4,1985.0,51.59586061768528,1072,11,0,1058,14
9385,Dermochelyidae,4,1986.0,51.620860261271496,1072,6,0,1058,14
9386,Dermochelyidae,4,1987.0,53.26436626207556,1072,7,0,1058,14
9387,Dermochelyidae,4,1988.0,50.2054208973049,1072,29,0,1058,14
9388,Dermochelyidae,4,1989.0,51.451117174638014,1072,35,0,1058,14
9389,Dermochelyidae,4,1990.0,51.451117174638014,1072,65,0,1058,14
9390,Dermochelyidae,4,1991.0,51.41718530845998,1072,21,0,1058,14
9391,Dermochelyidae,4,1992.0,52.61045462153534,1072,8,0,1058,14
9392,Dermochelyidae,4,1993.0,51.41718530845998,1072,134,0,1058,14
9393,Dermochelyidae,4,1994.0,51.41718530845998,1072,47,0,1058,14
9394,Dermochelyidae,4,1995.0,51.41718530845998,1072,48,0,1058,14
9395,Dermochelyidae,4,1996.0,51.69422211896749,1072,30,0,1058,14
9396,Dermochelyidae,4,1997.0,55.21777944821685,1072,19,0,1058,14
9397,Dermochelyidae,4,1998.0,51.451117174638014,1072,51,0,1058,14
9398,Dermochelyidae,4,1999.0,52.12596118722724,1072,47,0,1058,14
9399,Dermochelyidae,4,2000.0,51.451117174638014,1072,64,0,1058,14
9400,Dermochelyidae,4,2001.0,54.03290930742206,1072,24,0,1058,14
9401,Dermochelyidae,4,2002.0,51.337181692186405,1072,72,0,1058,14
9402,Dermochelyidae,4,2003.0,52.50782002880276,1072,36,0,1058,14
9403,Dermochelyidae,4,2004.0,53.88332038422329,1072,47,0,1058,14
9404,Dermochelyidae,4,2005.0,51.49985388655482,1072,65,0,1058,14
9405,Dermochelyidae,4,2006.0,52.06955961238736,1072,33,0,1058,14
9406,Dermochelyidae,4,2007.0,52.10938453424893,1072,20,0,1058,14
9407,Dermochelyidae,4,2008.0,52.76641851293535,1072,13,0,1058,14
9408,Dermochelyidae,4,2009.0,52.17191968812305,1072,17,0,1058,14
9409,Dermochelyidae,4,2010.0,51.69845539581301,1072,17,0,1058,14
9410,Dermochelyidae,4,2011.0,51.73901812109838,1072,32,0,1058,14
9411,Dermochelyidae,4,2012.0,38.4987,1072,1,0,1058,14
10501,Echinasteridae,4,1970.0,57.83299,10236,3,4,9909,323
10502,Echinasteridae,4,1971.0,54.402005,10236,2,4,9909,323
10503,Echinasteridae,4,1972.0,54.412225,10236,2,4,9909,323
10504,Echinasteridae,4,1973.0,51.7328,10236,43,4,9909,323
10505,Echinasteridae,4,1974.0,54.39012,10236,17,4,9909,323
10506,Echinasteridae,4,1976.0,54.44178,10236,25,4,9909,323
10507,Echinasteridae,4,1977.0,51.90261,10236,41,4,9909,323
10508,Echinasteridae,4,1978.0,51.69462276720844,10236,53,4,9909,323
10509,Echinasteridae,4,1979.0,51.93574,10236,43,4,9909,323
10510,Echinasteridae,4,1980.0,54.38612,10236,28,4,9909,323
10511,Echinasteridae,4,1981.0,50.15576,10236,27,4,9909,323
10512,Echinasteridae,4,1982.0,55.24216,10236,105,4,9909,323
10513,Echinasteridae,4,1983.0,54.43011,10236,175,4,9909,323
10514,Echinasteridae,4,1984.0,55.22433,10236,99,4,9909,323
10515,Echinasteridae,4,1985.0,55.21949,10236,124,4,9909,323
10516,Echinasteridae,4,1986.0,58.5292,10236,97,4,9909,323
10517,Echinasteridae,4,1987.0,56.68126,10236,244,4,9909,323
10518,Echinasteridae,4,1988.0,57.48714,10236,91,4,9909,323
10519,Echinasteridae,4,1989.0,56.498305,10236,86,4,9909,323
10520,Echinasteridae,4,1990.0,57.44331,10236,82,4,9909,323
10521,Echinasteridae,4,1991.0,58.08315,10236,37,4,9909,323
10522,Echinasteridae,4,1992.0,55.813505,10236,116,4,9909,323
10523,Echinasteridae,4,1993.0,54.0949,10236,189,4,9909,323
10524,Echinasteridae,4,1994.0,54.08218,10236,180,4,9909,323
10525,Echinasteridae,4,1995.0,53.63825,10236,249,4,9909,323
10526,Echinasteridae,4,1996.0,54.08246,10236,255,4,9909,323
10527,Echinasteridae,4,1997.0,56.673415,10236,210,4,9909,323
10528,Echinasteridae,4,1998.0,52.8724449307472,10236,373,4,9909,323
10529,Echinasteridae,4,1999.0,52.93585006852756,10236,356,4,9909,323
10530,Echinasteridae,4,2000.0,54.08352,10236,75,4,9909,323
10531,Echinasteridae,4,2001.0,52.750798,10236,97,4,9909,323
10532,Echinasteridae,4,2002.0,53.38825,10236,207,4,9909,323
10533,Echinasteridae,4,2003.0,53.40034,10236,421,4,9909,323
10534,Echinasteridae,4,2004.0,50.48649,10236,247,4,9909,323
10535,Echinasteridae,4,2005.0,51.70185,10236,421,4,9909,323
10536,Echinasteridae,4,2006.0,52.869510000000005,10236,310,4,9909,323
10537,Echinasteridae,4,2007.0,52.32285,10236,396,4,9909,323
10538,Echinasteridae,4,2008.0,52.92456,10236,335,4,9909,323
10539,Echinasteridae,4,2009.0,52.950373658074064,10236,474,4,9909,323
10540,Echinasteridae,4,2010.0,52.95234272803393,10236,587,4,9909,323
10541,Echinasteridae,4,2011.0,53.42122,10236,414,4,9909,323
10542,Echinasteridae,4,2012.0,54.23539,10236,481,4,9909,323
10543,Echinasteridae,4,2013.0,53.24489,10236,434,4,9909,323
10544,Echinasteridae,4,2014.0,54.11827,10236,434,4,9909,323
10545,Echinasteridae,4,2015.0,52.9212,10236,348,4,9909,323
10546,Echinasteridae,4,2016.0,52.91968,10236,277,4,9909,323
10547,Echinasteridae,4,2017.0,53.24872,10236,331,4,9909,323
10548,Echinasteridae,4,2018.0,52.919970000000006,10236,322,4,9909,323
10549,Echinasteridae,4,2019.0,51.85723,10236,273,4,9909,323
10737,Edwardsiidae,4,1970.0,55.54144924866885,11113,1,0,11041,72
10738,Edwardsiidae,4,1971.0,53.34556,11113,1,0,11041,72
10739,Edwardsiidae,4,1972.0,57.18,11113,7,0,11041,72
10740,Edwardsiidae,4,1973.0,57.225,11113,15,0,11041,72
10741,Edwardsiidae,4,1974.0,56.11475,11113,12,0,11041,72
10742,Edwardsiidae,4,1976.0,57.225,11113,7,0,11041,72
10743,Edwardsiidae,4,1977.0,54.38845,11113,19,0,11041,72
10744,Edwardsiidae,4,1978.0,53.31642,11113,19,0,11041,72
10745,Edwardsiidae,4,1979.0,57.225,11113,10,0,11041,72
10746,Edwardsiidae,4,1980.0,57.225,11113,14,0,11041,72
10747,Edwardsiidae,4,1981.0,53.31642,11113,30,0,11041,72
10748,Edwardsiidae,4,1982.0,56.1759,11113,16,0,11041,72
10749,Edwardsiidae,4,1983.0,57.225,11113,57,0,11041,72
10750,Edwardsiidae,4,1984.0,57.225,11113,32,0,11041,72
10751,Edwardsiidae,4,1985.0,56.2022,11113,91,0,11041,72
10752,Edwardsiidae,4,1986.0,56.4428,11113,107,0,11041,72
10753,Edwardsiidae,4,1987.0,56.3984,11113,130,0,11041,72
10754,Edwardsiidae,4,1988.0,56.4424,11113,69,0,11041,72
10755,Edwardsiidae,4,1989.0,56.1924,11113,172,0,11041,72
10756,Edwardsiidae,4,1990.0,56.4385,11113,170,0,11041,72
10757,Edwardsiidae,4,1991.0,56.4454,11113,171,0,11041,72
10758,Edwardsiidae,4,1992.0,55.97408,11113,183,0,11041,72
10759,Edwardsiidae,4,1993.0,55.774,11113,153,0,11041,72
10760,Edwardsiidae,4,1994.0,55.858333,11113,142,0,11041,72
10761,Edwardsiidae,4,1995.0,56.4044,11113,323,0,11041,72
10762,Edwardsiidae,4,1996.0,56.6177,11113,207,0,11041,72
10763,Edwardsiidae,4,1997.0,56.1042,11113,243,0,11041,72
10764,Edwardsiidae,4,1998.0,55.96617,11113,251,0,11041,72
10765,Edwardsiidae,4,1999.0,55.9767,11113,361,0,11041,72
10766,Edwardsiidae,4,2000.0,56.10595,11113,390,0,11041,72
10767,Edwardsiidae,4,2001.0,55.84482,11113,307,0,11041,72
10768,Edwardsiidae,4,2002.0,56.0095,11113,351,0,11041,72
10769,Edwardsiidae,4,2003.0,55.9767,11113,351,0,11041,72
10770,Edwardsiidae,4,2004.0,55.1181,11113,426,0,11041,72
10771,Edwardsiidae,4,2005.0,53.9756,11113,425,0,11041,72
10772,Edwardsiidae,4,2006.0,54.9696,11113,409,0,11041,72
10773,Edwardsiidae,4,2007.0,54.2091,11113,401,0,11041,72
10774,Edwardsiidae,4,2008.0,54.673175,11113,348,0,11041,72
10775,Edwardsiidae,4,2009.0,53.8552275,11113,466,0,11041,72
10776,Edwardsiidae,4,2010.0,53.81115,11113,529,0,11041,72
10777,Edwardsiidae,4,2011.0,54.369085,11113,462,0,11041,72
10778,Edwardsiidae,4,2012.0,54.69218,11113,1113,0,11041,72
10779,Edwardsiidae,4,2013.0,53.32148,11113,639,0,11041,72
10780,Edwardsiidae,4,2014.0,54.30035,11113,501,0,11041,72
10781,Edwardsiidae,4,2015.0,53.996592125,11113,364,0,11041,72
10782,Edwardsiidae,4,2016.0,54.71633,11113,184,0,11041,72
10783,Edwardsiidae,4,2017.0,54.56105,11113,142,0,11041,72
10784,Edwardsiidae,4,2018.0,56.628945,11113,98,0,11041,72
10785,Edwardsiidae,4,2019.0,55.29991,11113,90,0,11041,72
10786,Edwardsiidae,4,2020.0,53.24325,11113,104,0,11041,72
11111,Enoploteuthidae,4,1995.0,36.85,316,7,3,313,0
11112,Enoploteuthidae,4,1996.0,36.68,316,12,3,313,0
11113,Enoploteuthidae,4,1997.0,36.85,316,19,3,313,0
11114,Enoploteuthidae,4,1998.0,38.66,316,10,3,313,0
11115,Enoploteuthidae,4,1999.0,37.62,316,22,3,313,0
11116,Enoploteuthidae,4,2000.0,36.84,316,23,3,313,0
11117,Enoploteuthidae,4,2001.0,37.88,316,30,3,313,0
11118,Enoploteuthidae,4,2002.0,37.11,316,21,3,313,0
11119,Enoploteuthidae,4,2003.0,38.45,316,27,3,313,0
11120,Enoploteuthidae,4,2004.0,38.07,316,42,3,313,0
11121,Enoploteuthidae,4,2005.0,37.51,316,29,3,313,0
11122,Enoploteuthidae,4,2006.0,39.06,316,15,3,313,0
11123,Enoploteuthidae,4,2007.0,36.63,316,14,3,313,0
11124,Enoploteuthidae,4,2008.0,36.7,316,11,3,313,0
11125,Enoploteuthidae,4,2009.0,36.565,316,32,3,313,0
11126,Enoploteuthidae,4,2011.0,17.0775,316,2,3,313,0
11174,Epigonidae,4,1979.0,38.05,715,2,8,707,0
11175,Epigonidae,4,1987.0,37.22,715,24,8,707,0
11176,Epigonidae,4,1995.0,36.775000000000006,715,26,8,707,0
11177,Epigonidae,4,1996.0,36.71,715,21,8,707,0
11178,Epigonidae,4,1997.0,36.94102707,715,28,8,707,0
11179,Epigonidae,4,1998.0,36.65,715,13,8,707,0
11180,Epigonidae,4,1999.0,37.735,715,42,8,707,0
11181,Epigonidae,4,2000.0,37.8,715,40,8,707,0
11182,Epigonidae,4,2001.0,39.3028,715,81,8,707,0
11183,Epigonidae,4,2002.0,39.06895,715,48,8,707,0
11184,Epigonidae,4,2003.0,39.6642,715,45,8,707,0
11185,Epigonidae,4,2004.0,39.0308,715,57,8,707,0
11186,Epigonidae,4,2005.0,38.09,715,63,8,707,0
11187,Epigonidae,4,2006.0,38.25,715,65,8,707,0
11188,Epigonidae,4,2007.0,36.785,715,50,8,707,0
11189,Epigonidae,4,2008.0,36.915,715,36,8,707,0
11190,Epigonidae,4,2009.0,36.615,715,40,8,707,0
11191,Epigonidae,4,2010.0,37.59841283,715,7,8,707,0
11192,Epigonidae,4,2011.0,37.119,715,16,8,707,0
11193,Epigonidae,4,2012.0,38.55197625,715,8,8,707,0
11194,Epigonidae,4,2013.0,37.71025307,715,3,8,707,0
11440,Esocidae,4,1970.0,51.70229452,1208,1,1,718,489
11441,Esocidae,4,1977.0,60.4189,1208,6,1,718,489
11442,Esocidae,4,1984.0,60.4356,1208,11,1,718,489
11443,Esocidae,4,1985.0,60.4417,1208,11,1,718,489
11444,Esocidae,4,1986.0,60.4436,1208,12,1,718,489
11445,Esocidae,4,1987.0,60.43595,1208,22,1,718,489
11446,Esocidae,4,1988.0,60.4278,1208,23,1,718,489
11447,Esocidae,4,1989.0,58.01095,1208,46,1,718,489
11448,Esocidae,4,1990.0,58.0094,1208,58,1,718,489
11449,Esocidae,4,1991.0,58.0296,1208,60,1,718,489
11450,Esocidae,4,1992.0,60.4153,1208,27,1,718,489
11451,Esocidae,4,1993.0,58.9922,1208,52,1,718,489
11452,Esocidae,4,1994.0,58.9639,1208,67,1,718,489
11453,Esocidae,4,1995.0,57.4014,1208,118,1,718,489
11454,Esocidae,4,1996.0,58.9894,1208,100,1,718,489
11455,Esocidae,4,1997.0,60.1536,1208,86,1,718,489
11456,Esocidae,4,1998.0,60.4319,1208,73,1,718,489
11457,Esocidae,4,1999.0,58.9925,1208,52,1,718,489
11458,Esocidae,4,2000.0,58.0094,1208,75,1,718,489
11459,Esocidae,4,2001.0,58.0217,1208,71,1,718,489
11460,Esocidae,4,2002.0,58.0125,1208,112,1,718,489
11461,Esocidae,4,2003.0,58.41415,1208,124,1,718,489
11462,Esocidae,4,2007.0,1.59622,1208,1,1,718,489
12710,Gadidae,4,1970.0,55.6667,2151819,4657,0,1971977,179842
12711,Gadidae,4,1971.0,56.3667,2151819,5573,0,1971977,179842
12712,Gadidae,4,1972.0,57.1833,2151819,7199,0,1971977,179842
12713,Gadidae,4,1973.0,56.5333,2151819,9542,0,1971977,179842
12714,Gadidae,4,1974.0,57.15,2151819,13183,0,1971977,179842
12715,Gadidae,4,1975.0,56.35,2151819,17414,0,1971977,179842
12716,Gadidae,4,1976.0,56.4167,2151819,15841,0,1971977,179842
12717,Gadidae,4,1977.0,56.5333,2151819,18298,0,1971977,179842
12718,Gadidae,4,1978.0,56.6167,2151819,19173,0,1971977,179842
12719,Gadidae,4,1979.0,57.2,2151819,18961,0,1971977,179842
12720,Gadidae,4,1980.0,57.4333,2151819,20484,0,1971977,179842
12721,Gadidae,4,1981.0,57.25,2151819,31113,0,1971977,179842
12722,Gadidae,4,1982.0,57.2167,2151819,16934,0,1971977,179842
12723,Gadidae,4,1983.0,57.6,2151819,22284,0,1971977,179842
12724,Gadidae,4,1984.0,57.25,2151819,25101,0,1971977,179842
12725,Gadidae,4,1985.0,57.5833,2151819,29526,0,1971977,179842
12726,Gadidae,4,1986.0,55.813333,2151819,54043,0,1971977,179842
12727,Gadidae,4,1987.0,55.983333,2151819,53409,0,1971977,179842
12728,Gadidae,4,1988.0,55.918333,2151819,38173,0,1971977,179842
12729,Gadidae,4,1989.0,57.15,2151819,30275,0,1971977,179842
12730,Gadidae,4,1990.0,56.75,2151819,39116,0,1971977,179842
12731,Gadidae,4,1991.0,57.1,2151819,112698,0,1971977,179842
12732,Gadidae,4,1992.0,56.8667,2151819,91888,0,1971977,179842
12733,Gadidae,4,1993.0,56.7833,2151819,102154,0,1971977,179842
12734,Gadidae,4,1994.0,56.8167,2151819,95222,0,1971977,179842
12735,Gadidae,4,1995.0,56.7667,2151819,103975,0,1971977,179842
12736,Gadidae,4,1996.0,56.6667,2151819,93917,0,1971977,179842
12737,Gadidae,4,1997.0,56.25,2151819,75326,0,1971977,179842
12738,Gadidae,4,1998.0,55.8,2151819,67837,0,1971977,179842
12739,Gadidae,4,1999.0,56.2667,2151819,75984,0,1971977,179842
12740,Gadidae,4,2000.0,56.265,2151819,72196,0,1971977,179842
12741,Gadidae,4,2001.0,56.5333,2151819,71123,0,1971977,179842
12742,Gadidae,4,2002.0,55.9,2151819,74889,0,1971977,179842
12743,Gadidae,4,2003.0,55.7667,2151819,80279,0,1971977,179842
12744,Gadidae,4,2004.0,55.4737,2151819,83420,0,1971977,179842
12745,Gadidae,4,2005.0,55.699,2151819,74604,0,1971977,179842
12746,Gadidae,4,2006.0,55.7975,2151819,71906,0,1971977,179842
12747,Gadidae,4,2007.0,55.709,2151819,77785,0,1971977,179842
12748,Gadidae,4,2008.0,55.8548,2151819,67418,0,1971977,179842
12749,Gadidae,4,2009.0,55.6645,2151819,62513,0,1971977,179842
12750,Gadidae,4,2010.0,55.8649,2151819,58583,0,1971977,179842
12751,Gadidae,4,2011.0,57.1737,2151819,42899,0,1971977,179842
12752,Gadidae,4,2012.0,51.69694,2151819,846,0,1971977,179842
12753,Gadidae,4,2013.0,51.310500106447,2151819,821,0,1971977,179842
12754,Gadidae,4,2014.0,51.452500383843,2151819,722,0,1971977,179842
12755,Gadidae,4,2015.0,50.74422,2151819,611,0,1971977,179842
12756,Gadidae,4,2016.0,51.405750640879006,2151819,444,0,1971977,179842
12757,Gadidae,4,2017.0,51.307500425799,2151819,500,0,1971977,179842
12758,Gadidae,4,2018.0,51.66387,2151819,477,0,1971977,179842
12759,Gadidae,4,2019.0,50.78417,2151819,483,0,1971977,179842
12905,Gasterosteidae,4,1970.0,51.70960832,2634,43,0,2605,29
12906,Gasterosteidae,4,1971.0,54.8667,2634,2,0,2605,29
12907,Gasterosteidae,4,1972.0,54.95,2634,12,0,2605,29
12908,Gasterosteidae,4,1974.0,55.5,2634,2,0,2605,29
12909,Gasterosteidae,4,1975.0,53.61665,2634,2,0,2605,29
12910,Gasterosteidae,4,1976.0,54.6,2634,11,0,2605,29
12911,Gasterosteidae,4,1977.0,54.88335,2634,18,0,2605,29
12912,Gasterosteidae,4,1978.0,54.4,2634,8,0,2605,29
12913,Gasterosteidae,4,1979.0,53.95,2634,21,0,2605,29
12914,Gasterosteidae,4,1980.0,54.4833,2634,11,0,2605,29
12915,Gasterosteidae,4,1981.0,53.7,2634,19,0,2605,29
12916,Gasterosteidae,4,1982.0,53.9,2634,31,0,2605,29
12917,Gasterosteidae,4,1983.0,53.2,2634,19,0,2605,29
12918,Gasterosteidae,4,1984.0,54.17996,2634,8,0,2605,29
12919,Gasterosteidae,4,1985.0,53.85,2634,40,0,2605,29
12920,Gasterosteidae,4,1986.0,54.39165,2634,82,0,2605,29
12921,Gasterosteidae,4,1987.0,54.3833,2634,47,0,2605,29
12922,Gasterosteidae,4,1988.0,54.0833,2634,25,0,2605,29
12923,Gasterosteidae,4,1989.0,54.84006,2634,35,0,2605,29
12924,Gasterosteidae,4,1990.0,54.84006,2634,38,0,2605,29
12925,Gasterosteidae,4,1991.0,54.84006,2634,62,0,2605,29
12926,Gasterosteidae,4,1992.0,54.84006,2634,65,0,2605,29
12927,Gasterosteidae,4,1993.0,54.84006,2634,59,0,2605,29
12928,Gasterosteidae,4,1994.0,54.84503,2634,60,0,2605,29
12929,Gasterosteidae,4,1995.0,56.05,2634,101,0,2605,29
12930,Gasterosteidae,4,1996.0,57.79165,2634,116,0,2605,29
12931,Gasterosteidae,4,1997.0,54.84006,2634,86,0,2605,29
12932,Gasterosteidae,4,1998.0,54.84006,2634,72,0,2605,29
12933,Gasterosteidae,4,1999.0,55.10335,2634,94,0,2605,29
12934,Gasterosteidae,4,2000.0,55.54195,2634,58,0,2605,29
12935,Gasterosteidae,4,2001.0,55.6014,2634,113,0,2605,29
12936,Gasterosteidae,4,2002.0,55.6025,2634,219,0,2605,29
12937,Gasterosteidae,4,2003.0,55.6183,2634,123,0,2605,29
12938,Gasterosteidae,4,2004.0,56.1667,2634,67,0,2605,29
12939,Gasterosteidae,4,2005.0,56.1337,2634,119,0,2605,29
12940,Gasterosteidae,4,2006.0,55.2502,2634,114,0,2605,29
12941,Gasterosteidae,4,2007.0,56.6331,2634,66,0,2605,29
12942,Gasterosteidae,4,2008.0,57.0456,2634,79,0,2605,29
12943,Gasterosteidae,4,2009.0,55.05831,2634,39,0,2605,29
12944,Gasterosteidae,4,2010.0,55.54394157764533,2634,171,0,2605,29
12945,Gasterosteidae,4,2011.0,55.016865,2634,142,0,2605,29
12946,Gasterosteidae,4,2012.0,54.84006,2634,19,0,2605,29
12947,Gasterosteidae,4,2013.0,54.84006,2634,27,0,2605,29
12948,Gasterosteidae,4,2014.0,54.90893,2634,23,0,2605,29
12949,Gasterosteidae,4,2015.0,55.06096,2634,10,0,2605,29
12950,Gasterosteidae,4,2016.0,55.05875,2634,30,0,2605,29
12951,Gasterosteidae,4,2017.0,55.05217,2634,9,0,2605,29
12952,Gasterosteidae,4,2018.0,54.389112,2634,9,0,2605,29
12953,Gasterosteidae,4,2019.0,56.23047,2634,8,0,2605,29
12985,Gaviidae,4,1992.0,51.25,3330,43,0,3330,0
12986,Gaviidae,4,1993.0,51.245,3330,227,0,3330,0
12987,Gaviidae,4,1994.0,51.30775,3330,240,0,3330,0
12988,Gaviidae,4,1995.0,51.25833,3330,184,0,3330,0
12989,Gaviidae,4,1996.0,51.25333,3330,283,0,3330,0
12990,Gaviidae,4,1997.0,51.33167,3330,168,0,3330,0
12991,Gaviidae,4,1998.0,51.4087,3330,189,0,3330,0
12992,Gaviidae,4,1999.0,51.31146,3330,168,0,3330,0
12993,Gaviidae,4,2000.0,51.35313,3330,67,0,3330,0
12994,Gaviidae,4,2001.0,51.328595,3330,266,0,3330,0
12995,Gaviidae,4,2002.0,51.33309,3330,259,0,3330,0
12996,Gaviidae,4,2003.0,51.34244,3330,143,0,3330,0
12997,Gaviidae,4,2004.0,51.33002,3330,181,0,3330,0
12998,Gaviidae,4,2005.0,51.3831,3330,222,0,3330,0
12999,Gaviidae,4,2006.0,51.707469,3330,360,0,3330,0
13000,Gaviidae,4,2007.0,51.32897,3330,161,0,3330,0
13001,Gaviidae,4,2008.0,51.33357,3330,168,0,3330,0
13002,Gaviidae,4,2013.0,54.03692,3330,1,0,3330,0
13132,Geryonidae,4,1973.0,50.376666666667,561,3,3,551,7
13133,Geryonidae,4,1974.0,55.1,561,1,3,551,7
13134,Geryonidae,4,1975.0,56.333333333333,561,4,3,551,7
13135,Geryonidae,4,1976.0,56.383333333333,561,1,3,551,7
13136,Geryonidae,4,1977.0,53.808335,561,2,3,551,7
13137,Geryonidae,4,1978.0,57.2531666666665,561,10,3,551,7
13138,Geryonidae,4,1979.0,51.025,561,38,3,551,7
13139,Geryonidae,4,1980.0,51.9583333333335,561,16,3,551,7
13140,Geryonidae,4,1981.0,51.633333333333496,561,16,3,551,7
13141,Geryonidae,4,1982.0,51.833333333333,561,11,3,551,7
13142,Geryonidae,4,1983.0,58.44166666666651,561,6,3,551,7
13143,Geryonidae,4,1985.0,47.875,561,2,3,551,7
13144,Geryonidae,4,1987.0,36.92,561,5,3,551,7
13145,Geryonidae,4,1988.0,40.08,561,1,3,551,7
13146,Geryonidae,4,1989.0,36.8,561,1,3,551,7
13147,Geryonidae,4,1992.0,36.83,561,1,3,551,7
13148,Geryonidae,4,1994.0,36.685,561,12,3,551,7
13149,Geryonidae,4,1995.0,37.91,561,18,3,551,7
13150,Geryonidae,4,1996.0,36.58,561,15,3,551,7
13151,Geryonidae,4,1997.0,36.84,561,19,3,551,7
13152,Geryonidae,4,1998.0,36.66,561,19,3,551,7
13153,Geryonidae,4,1999.0,36.61,561,19,3,551,7
13154,Geryonidae,4,2000.0,39.0,561,21,3,551,7
13155,Geryonidae,4,2001.0,39.21485,561,42,3,551,7
13156,Geryonidae,4,2002.0,39.0531,561,30,3,551,7
13157,Geryonidae,4,2003.0,39.1198,561,35,3,551,7
13158,Geryonidae,4,2004.0,39.2217,561,43,3,551,7
13159,Geryonidae,4,2005.0,39.1115,561,29,3,551,7
13160,Geryonidae,4,2006.0,38.99,561,36,3,551,7
13161,Geryonidae,4,2007.0,38.98,561,30,3,551,7
13162,Geryonidae,4,2008.0,39.18335,561,24,3,551,7
13163,Geryonidae,4,2009.0,38.87,561,45,3,551,7
13164,Geryonidae,4,2010.0,39.792,561,3,3,551,7
13165,Geryonidae,4,2011.0,38.519917,561,1,3,551,7
13166,Geryonidae,4,2013.0,19.3223,561,2,3,551,7
13612,Gobiidae,4,1970.0,51.69885323,47564,48,56,47202,306
13613,Gobiidae,4,1971.0,48.29835,47564,14,56,47202,306
13614,Gobiidae,4,1972.0,51.6,47564,39,56,47202,306
13615,Gobiidae,4,1973.0,51.479165,47564,122,56,47202,306
13616,Gobiidae,4,1974.0,51.45,47564,175,56,47202,306
13617,Gobiidae,4,1975.0,51.47599,47564,101,56,47202,306
13618,Gobiidae,4,1976.0,54.3167,47564,21,56,47202,306
13619,Gobiidae,4,1977.0,51.365821764025,47564,84,56,47202,306
13620,Gobiidae,4,1978.0,51.691705,47564,58,56,47202,306
13621,Gobiidae,4,1979.0,51.38715835,47564,42,56,47202,306
13622,Gobiidae,4,1980.0,54.25,47564,50,56,47202,306
13623,Gobiidae,4,1981.0,53.032,47564,1107,56,47202,306
13624,Gobiidae,4,1982.0,52.0145,47564,518,56,47202,306
13625,Gobiidae,4,1983.0,51.515,47564,540,56,47202,306
13626,Gobiidae,4,1984.0,51.3995,47564,478,56,47202,306
13627,Gobiidae,4,1985.0,52.431,47564,561,56,47202,306
13628,Gobiidae,4,1986.0,52.75,47564,725,56,47202,306
13629,Gobiidae,4,1987.0,52.7,47564,645,56,47202,306
13630,Gobiidae,4,1988.0,51.75138854980469,47564,647,56,47202,306
13631,Gobiidae,4,1989.0,51.77333450317383,47564,915,56,47202,306
13632,Gobiidae,4,1990.0,51.414262,47564,1154,56,47202,306
13633,Gobiidae,4,1991.0,52.992,47564,1433,56,47202,306
13634,Gobiidae,4,1992.0,51.9166,47564,788,56,47202,306
13635,Gobiidae,4,1993.0,51.7667,47564,1069,56,47202,306
13636,Gobiidae,4,1994.0,51.27964973449707,47564,1296,56,47202,306
13637,Gobiidae,4,1995.0,51.458,47564,1473,56,47202,306
13638,Gobiidae,4,1996.0,51.41667,47564,1281,56,47202,306
13639,Gobiidae,4,1997.0,52.1775,47564,1344,56,47202,306
13640,Gobiidae,4,1998.0,52.65,47564,1800,56,47202,306
13641,Gobiidae,4,1999.0,52.4333,47564,1701,56,47202,306
13642,Gobiidae,4,2000.0,51.832,47564,1161,56,47202,306
13643,Gobiidae,4,2001.0,52.63,47564,1362,56,47202,306
13644,Gobiidae,4,2002.0,53.142,47564,1616,56,47202,306
13645,Gobiidae,4,2003.0,52.658335,47564,2314,56,47202,306
13646,Gobiidae,4,2004.0,52.53993,47564,2405,56,47202,306
13647,Gobiidae,4,2005.0,51.5063,47564,1994,56,47202,306
13648,Gobiidae,4,2006.0,51.478900236635496,47564,1464,56,47202,306
13649,Gobiidae,4,2007.0,52.439,47564,1891,56,47202,306
13650,Gobiidae,4,2008.0,52.02564,47564,1864,56,47202,306
13651,Gobiidae,4,2009.0,51.664,47564,1775,56,47202,306
13652,Gobiidae,4,2010.0,51.75,47564,1780,56,47202,306
13653,Gobiidae,4,2011.0,52.5925,47564,1522,56,47202,306
13654,Gobiidae,4,2012.0,51.711500271624,47564,1072,56,47202,306
13655,Gobiidae,4,2013.0,51.577000106221,47564,975,56,47202,306
13656,Gobiidae,4,2014.0,51.430500468988,47564,886,56,47202,306
13657,Gobiidae,4,2015.0,51.264500309607,47564,779,56,47202,306
13658,Gobiidae,4,2016.0,51.70367,47564,689,56,47202,306
13659,Gobiidae,4,2017.0,51.76319,47564,696,56,47202,306
13660,Gobiidae,4,2018.0,52.94709,47564,541,56,47202,306
13661,Gobiidae,4,2019.0,52.94733,47564,548,56,47202,306
13662,Gobiidae,4,2020.0,52.266937,47564,1,56,47202,306
13761,Gonatidae,4,1980.0,70.9833,737,54,0,71,666
