Unnamed: 0,family,level,defined_year,median,count,count_by_year,range1_count,range2_count,range3_count
81,Acanthoecidae,2,2018.0,58.8683,1797,44,0,1350,447
82,Acanthoecidae,2,2019.0,57.6675,1797,23,0,1350,447
83,Acanthoecidae,2,2020.0,58.3125,1797,29,0,1350,447
84,Acartiidae,2,1970.0,36.9,91489,114,2,80271,11216
85,Acartiidae,2,1971.0,51.483335,91489,180,2,80271,11216
86,Acartiidae,2,1972.0,51.35167,91489,410,2,80271,11216
87,Acartiidae,2,1973.0,51.35167,91489,797,2,80271,11216
88,Acartiidae,2,1974.0,51.44833,91489,1829,2,80271,11216
89,Acartiidae,2,1975.0,51.50833,91489,1174,2,80271,11216
90,Acartiidae,2,1976.0,36.75,91489,385,2,80271,11216
91,Acartiidae,2,1977.0,51.32067,91489,472,2,80271,11216
92,Acartiidae,2,1978.0,51.38333,91489,223,2,80271,11216
93,Acartiidae,2,1979.0,57.116667,91489,841,2,80271,11216
94,Acartiidae,2,1980.0,57.116667,91489,1136,2,80271,11216
95,Acartiidae,2,1981.0,55.866667,91489,1195,2,80271,11216
96,Acartiidae,2,1982.0,55.25,91489,1700,2,80271,11216
97,Acartiidae,2,1983.0,59.02,91489,1080,2,80271,11216
98,Acartiidae,2,1984.0,58.349,91489,1905,2,80271,11216
99,Acartiidae,2,1985.0,56.856667,91489,1429,2,80271,11216
100,Acartiidae,2,1986.0,57.116667,91489,1526,2,80271,11216
101,Acartiidae,2,1987.0,55.55,91489,2484,2,80271,11216
102,Acartiidae,2,1988.0,55.25,91489,2297,2,80271,11216
103,Acartiidae,2,1989.0,54.833333,91489,1895,2,80271,11216
104,Acartiidae,2,1990.0,55.25,91489,1548,2,80271,11216
105,Acartiidae,2,1991.0,55.25,91489,1315,2,80271,11216
106,Acartiidae,2,1992.0,54.833333,91489,1560,2,80271,11216
107,Acartiidae,2,1993.0,55.25,91489,1067,2,80271,11216
108,Acartiidae,2,1994.0,56.856667,91489,1485,2,80271,11216
109,Acartiidae,2,1995.0,56.131667,91489,1600,2,80271,11216
110,Acartiidae,2,1996.0,56.856667,91489,680,2,80271,11216
111,Acartiidae,2,1997.0,50.25,91489,647,2,80271,11216
112,Acartiidae,2,1998.0,58.58333,91489,962,2,80271,11216
113,Acartiidae,2,1999.0,55.25,91489,1186,2,80271,11216
114,Acartiidae,2,2000.0,55.25,91489,1007,2,80271,11216
115,Acartiidae,2,2001.0,54.89133,91489,1036,2,80271,11216
116,Acartiidae,2,2002.0,57.0825,91489,1125,2,80271,11216
117,Acartiidae,2,2003.0,54.891667,91489,1265,2,80271,11216
118,Acartiidae,2,2004.0,55.713,91489,1176,2,80271,11216
119,Acartiidae,2,2005.0,56.85667,91489,1124,2,80271,11216
120,Acartiidae,2,2006.0,57.07,91489,963,2,80271,11216
121,Acartiidae,2,2007.0,58.58333,91489,1731,2,80271,11216
122,Acartiidae,2,2008.0,56.94,91489,2143,2,80271,11216
123,Acartiidae,2,2009.0,56.66667,91489,4170,2,80271,11216
124,Acartiidae,2,2010.0,57.117,91489,4201,2,80271,11216
125,Acartiidae,2,2011.0,58.2747,91489,4500,2,80271,11216
126,Acartiidae,2,2012.0,58.2697,91489,4268,2,80271,11216
127,Acartiidae,2,2013.0,57.816667,91489,4884,2,80271,11216
128,Acartiidae,2,2014.0,58.066667,91489,5300,2,80271,11216
129,Acartiidae,2,2015.0,58.2697,91489,5549,2,80271,11216
130,Acartiidae,2,2016.0,57.33333,91489,6165,2,80271,11216
131,Acartiidae,2,2017.0,56.94,91489,1873,2,80271,11216
132,Acartiidae,2,2018.0,58.453615,91489,1050,2,80271,11216
133,Acartiidae,2,2019.0,58.2598,91489,1407,2,80271,11216
134,Acartiidae,2,2020.0,58.2598,91489,1430,2,80271,11216
179,Acidostomatidae,2,1971.0,53.35405,920,4,0,911,9
180,Acidostomatidae,2,1972.0,53.31057,920,1,0,911,9
181,Acidostomatidae,2,1973.0,53.330835,920,4,0,911,9
182,Acidostomatidae,2,1975.0,56.55125,920,2,0,911,9
183,Acidostomatidae,2,1977.0,57.225,920,1,0,911,9
184,Acidostomatidae,2,1978.0,57.225,920,1,0,911,9
185,Acidostomatidae,2,1979.0,45.62278,920,3,0,911,9
186,Acidostomatidae,2,1980.0,57.18,920,5,0,911,9
187,Acidostomatidae,2,1982.0,48.8027778,920,1,0,911,9
188,Acidostomatidae,2,1983.0,52.75204,920,5,0,911,9
189,Acidostomatidae,2,1984.0,57.225,920,1,0,911,9
190,Acidostomatidae,2,1985.0,58.25,920,5,0,911,9
191,Acidostomatidae,2,1986.0,55.25,920,21,0,911,9
192,Acidostomatidae,2,1987.0,53.0138889,920,2,0,911,9
193,Acidostomatidae,2,1988.0,49.3708639,920,4,0,911,9
194,Acidostomatidae,2,1989.0,53.84667,920,11,0,911,9
195,Acidostomatidae,2,1990.0,48.8027778,920,1,0,911,9
196,Acidostomatidae,2,1991.0,56.10011,920,16,0,911,9
197,Acidostomatidae,2,1992.0,55.48133,920,21,0,911,9
198,Acidostomatidae,2,1993.0,50.67799,920,11,0,911,9
199,Acidostomatidae,2,1994.0,54.58183288574219,920,10,0,911,9
200,Acidostomatidae,2,1995.0,54.77834,920,12,0,911,9
201,Acidostomatidae,2,1996.0,58.9774406,920,21,0,911,9
202,Acidostomatidae,2,1997.0,57.13667,920,10,0,911,9
203,Acidostomatidae,2,1998.0,54.06387,920,29,0,911,9
204,Acidostomatidae,2,1999.0,53.907447,920,7,0,911,9
205,Acidostomatidae,2,2000.0,56.012818,920,23,0,911,9
206,Acidostomatidae,2,2001.0,55.159665,920,22,0,911,9
207,Acidostomatidae,2,2002.0,53.46669,920,35,0,911,9
208,Acidostomatidae,2,2003.0,54.71617,920,32,0,911,9
209,Acidostomatidae,2,2004.0,54.18795,920,19,0,911,9
210,Acidostomatidae,2,2005.0,53.4791,920,31,0,911,9
211,Acidostomatidae,2,2006.0,57.031935,920,30,0,911,9
212,Acidostomatidae,2,2007.0,52.82002,920,30,0,911,9
213,Acidostomatidae,2,2008.0,54.4191,920,50,0,911,9
214,Acidostomatidae,2,2009.0,54.4191,920,53,0,911,9
215,Acidostomatidae,2,2010.0,53.47127,920,43,0,911,9
216,Acidostomatidae,2,2011.0,53.494690000000006,920,40,0,911,9
217,Acidostomatidae,2,2012.0,54.504541665000005,920,86,0,911,9
218,Acidostomatidae,2,2013.0,56.76083,920,78,0,911,9
219,Acidostomatidae,2,2014.0,52.470195,920,78,0,911,9
220,Acidostomatidae,2,2015.0,53.24736,920,23,0,911,9
221,Acidostomatidae,2,2016.0,54.71633,920,15,0,911,9
222,Acidostomatidae,2,2017.0,54.71633,920,11,0,911,9
223,Acidostomatidae,2,2018.0,56.63918,920,3,0,911,9
224,Acidostomatidae,2,2019.0,54.2592,920,3,0,911,9
225,Acidostomatidae,2,2020.0,53.22535,920,6,0,911,9
265,Acrocirridae,2,1971.0,51.861339312358,1804,10,0,1758,46
266,Acrocirridae,2,1972.0,51.47361,1804,5,0,1758,46
267,Acrocirridae,2,1975.0,51.2927184697,1804,3,0,1758,46
268,Acrocirridae,2,1978.0,51.31666666666651,1804,6,0,1758,46
269,Acrocirridae,2,1979.0,51.3510562969,1804,2,0,1758,46
270,Acrocirridae,2,1981.0,58.24467,1804,1,0,1758,46
271,Acrocirridae,2,1984.0,59.75,1804,3,0,1758,46
272,Acrocirridae,2,1986.0,58.86798,1804,2,0,1758,46
273,Acrocirridae,2,1987.0,57.28226,1804,1,0,1758,46
274,Acrocirridae,2,1989.0,53.28472,1804,9,0,1758,46
275,Acrocirridae,2,1990.0,56.22835,1804,4,0,1758,46
276,Acrocirridae,2,1991.0,53.899765,1804,22,0,1758,46
277,Acrocirridae,2,1993.0,50.652245,1804,16,0,1758,46
278,Acrocirridae,2,1995.0,60.37588993654721,1804,12,0,1758,46
279,Acrocirridae,2,1996.0,61.3882639,1804,16,0,1758,46
280,Acrocirridae,2,1997.0,54.07985,1804,50,0,1758,46
281,Acrocirridae,2,1998.0,54.07517,1804,183,0,1758,46
282,Acrocirridae,2,1999.0,54.01437,1804,170,0,1758,46
283,Acrocirridae,2,2000.0,54.011143,1804,129,0,1758,46
284,Acrocirridae,2,2001.0,52.368015,1804,60,0,1758,46
285,Acrocirridae,2,2002.0,51.44634166666667,1804,110,0,1758,46
286,Acrocirridae,2,2004.0,51.46565,1804,77,0,1758,46
287,Acrocirridae,2,2005.0,52.36304353383731,1804,176,0,1758,46
288,Acrocirridae,2,2006.0,51.33000183,1804,29,0,1758,46
289,Acrocirridae,2,2007.0,51.538500075,1804,24,0,1758,46
290,Acrocirridae,2,2008.0,52.08273,1804,43,0,1758,46
291,Acrocirridae,2,2009.0,51.598,1804,73,0,1758,46
292,Acrocirridae,2,2010.0,52.2785,1804,76,0,1758,46
293,Acrocirridae,2,2011.0,51.65999985,1804,59,0,1758,46
294,Acrocirridae,2,2012.0,51.43087,1804,130,0,1758,46
295,Acrocirridae,2,2013.0,50.18572,1804,100,0,1758,46
296,Acrocirridae,2,2014.0,51.862555,1804,60,0,1758,46
297,Acrocirridae,2,2015.0,52.817915,1804,74,0,1758,46
298,Acrocirridae,2,2016.0,55.1305903,1804,34,0,1758,46
299,Acrocirridae,2,2017.0,51.73085,1804,12,0,1758,46
300,Acrocirridae,2,2018.0,43.502,1804,8,0,1758,46
301,Acrocirridae,2,2019.0,53.32045,1804,14,0,1758,46
302,Acrocirridae,2,2020.0,51.771691,1804,1,0,1758,46
454,Adeonidae,2,1979.0,51.7300145693376,2072,2,0,2072,0
455,Adeonidae,2,1983.0,51.74598728517839,2072,2,0,2072,0
456,Adeonidae,2,1991.0,50.2372166666667,2072,3,0,2072,0
457,Adeonidae,2,1996.0,39.95472222,2072,11,0,2072,0
458,Adeonidae,2,1998.0,54.011143,2072,47,0,2072,0
459,Adeonidae,2,1999.0,50.4999,2072,153,0,2072,0
460,Adeonidae,2,2000.0,50.742,2072,74,0,2072,0
461,Adeonidae,2,2001.0,52.037,2072,23,0,2072,0
462,Adeonidae,2,2002.0,52.02558,2072,5,0,2072,0
463,Adeonidae,2,2003.0,50.956825,2072,6,0,2072,0
464,Adeonidae,2,2004.0,51.976615,2072,70,0,2072,0
465,Adeonidae,2,2005.0,50.46076,2072,710,0,2072,0
466,Adeonidae,2,2006.0,50.2044,2072,166,0,2072,0
467,Adeonidae,2,2007.0,50.49431,2072,127,0,2072,0
468,Adeonidae,2,2008.0,50.42017,2072,133,0,2072,0
469,Adeonidae,2,2009.0,50.43122,2072,48,0,2072,0
470,Adeonidae,2,2010.0,52.0215,2072,7,0,2072,0
471,Adeonidae,2,2011.0,50.43088,2072,3,0,2072,0
472,Adeonidae,2,2012.0,49.97913,2072,78,0,2072,0
473,Adeonidae,2,2013.0,50.60144,2072,28,0,2072,0
474,Adeonidae,2,2014.0,50.455045,2072,342,0,2072,0
475,Adeonidae,2,2015.0,50.503215,2072,32,0,2072,0
476,Adeonidae,2,2017.0,54.385935,2072,2,0,2072,0
477,Aegialoalaimidae,2,1976.0,51.472785,341,28,5,250,86
478,Aegialoalaimidae,2,1977.0,52.174203565985,341,3,5,250,86
479,Aegialoalaimidae,2,1978.0,51.453897,341,5,5,250,86
480,Aegialoalaimidae,2,1979.0,51.543627,341,2,5,250,86
481,Aegialoalaimidae,2,1980.0,51.543627,341,1,5,250,86
482,Aegialoalaimidae,2,1981.0,55.6487194125,341,1,5,250,86
483,Aegialoalaimidae,2,1982.0,42.685,341,1,5,250,86
484,Aegialoalaimidae,2,1984.0,42.665,341,39,5,250,86
485,Aegialoalaimidae,2,1986.0,42.4,341,3,5,250,86
486,Aegialoalaimidae,2,1989.0,87.604166666667,341,62,5,250,86
487,Aegialoalaimidae,2,1992.0,35.34305556,341,15,5,250,86
488,Aegialoalaimidae,2,1993.0,50.30666667,341,32,5,250,86
489,Aegialoalaimidae,2,1994.0,76.68833333,341,15,5,250,86
490,Aegialoalaimidae,2,1995.0,54.0,341,1,5,250,86
491,Aegialoalaimidae,2,1997.0,40.58611111111111,341,33,5,250,86
492,Aegialoalaimidae,2,1998.0,54.0,341,7,5,250,86
493,Aegialoalaimidae,2,1999.0,51.55,341,33,5,250,86
494,Aegialoalaimidae,2,2000.0,59.81366666666667,341,44,5,250,86
495,Aegialoalaimidae,2,2001.0,54.083333333333336,341,1,5,250,86
496,Aegialoalaimidae,2,2002.0,71.699,341,15,5,250,86
518,Aetideidae,2,1970.0,36.675,4297,133,0,4200,97
519,Aetideidae,2,1971.0,39.15,4297,1,0,4200,97
520,Aetideidae,2,1972.0,36.71666666666667,4297,90,0,4200,97
521,Aetideidae,2,1973.0,34.2,4297,129,0,4200,97
522,Aetideidae,2,1974.0,39.03333333333333,4297,105,0,4200,97
523,Aetideidae,2,1975.0,39.26665,4297,2,0,4200,97
524,Aetideidae,2,1976.0,36.75,4297,525,0,4200,97
525,Aetideidae,2,1977.0,38.7833,4297,1,0,4200,97
526,Aetideidae,2,1978.0,38.5,4297,53,0,4200,97
527,Aetideidae,2,1980.0,38.583333333333336,4297,35,0,4200,97
528,Aetideidae,2,1981.0,36.71666666666667,4297,28,0,4200,97
529,Aetideidae,2,1982.0,41.333333333333336,4297,330,0,4200,97
530,Aetideidae,2,1983.0,39.18333333333333,4297,80,0,4200,97
531,Aetideidae,2,1985.0,36.522,4297,86,0,4200,97
532,Aetideidae,2,1988.0,38.51355,4297,2,0,4200,97
533,Aetideidae,2,1991.0,38.82945,4297,10,0,4200,97
534,Aetideidae,2,1994.0,38.667,4297,74,0,4200,97
535,Aetideidae,2,1995.0,44.875,4297,388,0,4200,97
536,Aetideidae,2,1996.0,61.4181,4297,119,0,4200,97
537,Aetideidae,2,1997.0,45.625,4297,188,0,4200,97
538,Aetideidae,2,1998.0,41.87733,4297,155,0,4200,97
539,Aetideidae,2,1999.0,45.625,4297,208,0,4200,97
540,Aetideidae,2,2000.0,34.55,4297,26,0,4200,97
541,Aetideidae,2,2001.0,44.875,4297,476,0,4200,97
542,Aetideidae,2,2002.0,39.0401,4297,3,0,4200,97
543,Aetideidae,2,2003.0,45.625,4297,298,0,4200,97
544,Aetideidae,2,2004.0,45.125,4297,727,0,4200,97
545,Aetideidae,2,2005.0,42.142,4297,11,0,4200,97
546,Aetideidae,2,2006.0,42.142,4297,11,0,4200,97
547,Aetideidae,2,2007.0,39.0957,4297,1,0,4200,97
548,Aetideidae,2,2010.0,56.66666,4297,2,0,4200,97
644,Akeridae,2,1970.0,55.01091995181355,427,2,0,420,7
645,Akeridae,2,1971.0,58.322355,427,4,0,420,7
646,Akeridae,2,1972.0,58.32738,427,11,0,420,7
647,Akeridae,2,1973.0,55.0667,427,7,0,420,7
648,Akeridae,2,1974.0,55.3067,427,3,0,420,7
649,Akeridae,2,1975.0,54.9247,427,11,0,420,7
650,Akeridae,2,1976.0,56.1369,427,1,0,420,7
651,Akeridae,2,1977.0,54.9455,427,4,0,420,7
652,Akeridae,2,1978.0,55.1135,427,8,0,420,7
653,Akeridae,2,1979.0,56.138000000000005,427,8,0,420,7
654,Akeridae,2,1980.0,55.0337,427,7,0,420,7
655,Akeridae,2,1981.0,56.1717,427,1,0,420,7
656,Akeridae,2,1982.0,56.15695,427,4,0,420,7
657,Akeridae,2,1983.0,56.60321,427,1,0,420,7
658,Akeridae,2,1984.0,55.858333,427,3,0,420,7
659,Akeridae,2,1985.0,54.8432,427,18,0,420,7
660,Akeridae,2,1987.0,55.545705,427,4,0,420,7
661,Akeridae,2,1988.0,55.18995,427,20,0,420,7
662,Akeridae,2,1989.0,55.7277,427,16,0,420,7
663,Akeridae,2,1990.0,55.679,427,10,0,420,7
664,Akeridae,2,1991.0,55.7978,427,10,0,420,7
665,Akeridae,2,1992.0,54.872,427,16,0,420,7
666,Akeridae,2,1993.0,56.15495,427,10,0,420,7
667,Akeridae,2,1994.0,57.038675,427,6,0,420,7
668,Akeridae,2,1995.0,56.29048,427,5,0,420,7
669,Akeridae,2,1996.0,56.0929,427,38,0,420,7
670,Akeridae,2,1997.0,55.4307,427,22,0,420,7
671,Akeridae,2,1998.0,54.8449,427,13,0,420,7
672,Akeridae,2,1999.0,54.8455,427,11,0,420,7
673,Akeridae,2,2000.0,55.4392,427,22,0,420,7
674,Akeridae,2,2001.0,54.8923,427,9,0,420,7
675,Akeridae,2,2002.0,55.9267,427,5,0,420,7
676,Akeridae,2,2004.0,54.8453,427,8,0,420,7
677,Akeridae,2,2005.0,54.8389,427,15,0,420,7
678,Akeridae,2,2006.0,48.32195,427,6,0,420,7
679,Akeridae,2,2007.0,51.677025,427,4,0,420,7
680,Akeridae,2,2008.0,58.33204,427,2,0,420,7
681,Akeridae,2,2009.0,48.32195,427,1,0,420,7
682,Akeridae,2,2010.0,55.9267,427,3,0,420,7
683,Akeridae,2,2011.0,57.587167,427,7,0,420,7
684,Akeridae,2,2012.0,53.32327,427,3,0,420,7
685,Akeridae,2,2013.0,54.765767,427,12,0,420,7
686,Akeridae,2,2014.0,54.4312485,427,10,0,420,7
687,Akeridae,2,2015.0,55.3135415,427,14,0,420,7
688,Akeridae,2,2016.0,54.01825835,427,10,0,420,7
689,Akeridae,2,2017.0,57.41967,427,6,0,420,7
690,Akeridae,2,2018.0,51.649550000000005,427,10,0,420,7
691,Akeridae,2,2019.0,53.2878,427,5,0,420,7
692,Akeridae,2,2020.0,51.8383,427,1,0,420,7
693,Alabaminidae,2,1970.0,45.0317,10244,44,4722,3815,1707
694,Alabaminidae,2,1971.0,7.0683,10244,115,4722,3815,1707
695,Alabaminidae,2,1972.0,9.0292,10244,141,4722,3815,1707
696,Alabaminidae,2,1973.0,32.0022,10244,2,4722,3815,1707
697,Alabaminidae,2,1974.0,30.1423,10244,133,4722,3815,1707
698,Alabaminidae,2,1976.0,47.4275,10244,215,4722,3815,1707
699,Alabaminidae,2,1977.0,40.6298,10244,73,4722,3815,1707
700,Alabaminidae,2,1978.0,18.013,10244,188,4722,3815,1707
701,Alabaminidae,2,1979.0,11.491,10244,162,4722,3815,1707
702,Alabaminidae,2,1980.0,31.26,10244,15,4722,3815,1707
703,Alabaminidae,2,1981.0,56.0887,10244,663,4722,3815,1707
704,Alabaminidae,2,1982.0,13.0722,10244,410,4722,3815,1707
705,Alabaminidae,2,1983.0,38.8202,10244,661,4722,3815,1707
706,Alabaminidae,2,1984.0,69.3853,10244,132,4722,3815,1707
707,Alabaminidae,2,1985.0,66.6783,10244,260,4722,3815,1707
708,Alabaminidae,2,1986.0,67.8333,10244,205,4722,3815,1707
709,Alabaminidae,2,1987.0,12.86,10244,892,4722,3815,1707
710,Alabaminidae,2,1988.0,70.5707,10244,332,4722,3815,1707
711,Alabaminidae,2,1989.0,50.6876,10244,440,4722,3815,1707
712,Alabaminidae,2,1990.0,3.607,10244,902,4722,3815,1707
713,Alabaminidae,2,1991.0,81.0552,10244,385,4722,3815,1707
714,Alabaminidae,2,1992.0,51.1985,10244,91,4722,3815,1707
715,Alabaminidae,2,1993.0,40.6841,10244,126,4722,3815,1707
716,Alabaminidae,2,1994.0,5.97622,10244,1102,4722,3815,1707
717,Alabaminidae,2,1995.0,14.605,10244,522,4722,3815,1707
718,Alabaminidae,2,1996.0,30.2742,10244,78,4722,3815,1707
719,Alabaminidae,2,1997.0,30.1424,10244,410,4722,3815,1707
720,Alabaminidae,2,1998.0,34.8083,10244,72,4722,3815,1707
721,Alabaminidae,2,1999.0,9.36193,10244,500,4722,3815,1707
722,Alabaminidae,2,2000.0,53.6116,10244,194,4722,3815,1707
723,Alabaminidae,2,2001.0,32.4484,10244,672,4722,3815,1707
724,Alabaminidae,2,2002.0,9.3004,10244,107,4722,3815,1707
793,Alcyonidiidae,2,1970.0,55.60935009384141,16142,2,1,16050,91
794,Alcyonidiidae,2,1971.0,53.345315,16142,20,1,16050,91
795,Alcyonidiidae,2,1972.0,53.3659,16142,7,1,16050,91
796,Alcyonidiidae,2,1973.0,51.7329,16142,81,1,16050,91
797,Alcyonidiidae,2,1974.0,53.4174,16142,1,1,16050,91
798,Alcyonidiidae,2,1975.0,51.70027,16142,9,1,16050,91
799,Alcyonidiidae,2,1976.0,54.36154,16142,6,1,16050,91
800,Alcyonidiidae,2,1977.0,51.5285,16142,50,1,16050,91
801,Alcyonidiidae,2,1978.0,51.23129,16142,97,1,16050,91
802,Alcyonidiidae,2,1979.0,51.39495,16142,45,1,16050,91
803,Alcyonidiidae,2,1980.0,49.95839,16142,25,1,16050,91
804,Alcyonidiidae,2,1981.0,51.74186,16142,21,1,16050,91
805,Alcyonidiidae,2,1982.0,55.221075,16142,148,1,16050,91
806,Alcyonidiidae,2,1983.0,54.40495,16142,245,1,16050,91
807,Alcyonidiidae,2,1984.0,54.59892,16142,167,1,16050,91
808,Alcyonidiidae,2,1985.0,54.67723,16142,241,1,16050,91
809,Alcyonidiidae,2,1986.0,54.347620000000006,16142,188,1,16050,91
810,Alcyonidiidae,2,1987.0,54.45085,16142,192,1,16050,91
811,Alcyonidiidae,2,1988.0,55.89081,16142,82,1,16050,91
812,Alcyonidiidae,2,1989.0,56.50817,16142,80,1,16050,91
813,Alcyonidiidae,2,1990.0,56.45488,16142,72,1,16050,91
814,Alcyonidiidae,2,1991.0,54.12403,16142,28,1,16050,91
815,Alcyonidiidae,2,1992.0,55.68549,16142,179,1,16050,91
816,Alcyonidiidae,2,1993.0,53.32393,16142,219,1,16050,91
817,Alcyonidiidae,2,1994.0,52.22217,16142,221,1,16050,91
818,Alcyonidiidae,2,1995.0,52.9404,16142,216,1,16050,91
819,Alcyonidiidae,2,1996.0,53.12559,16142,280,1,16050,91
820,Alcyonidiidae,2,1997.0,53.31562,16142,301,1,16050,91
821,Alcyonidiidae,2,1998.0,54.000973,16142,551,1,16050,91
822,Alcyonidiidae,2,1999.0,54.014147,16142,400,1,16050,91
823,Alcyonidiidae,2,2000.0,53.582445,16142,510,1,16050,91
824,Alcyonidiidae,2,2001.0,52.03792,16142,292,1,16050,91
825,Alcyonidiidae,2,2002.0,53.14372181047485,16142,448,1,16050,91
826,Alcyonidiidae,2,2003.0,51.68761231695557,16142,586,1,16050,91
